battery_id,battery_name,celvollo,celvolhi,imbalance,soc,kw,kvar,volts,charge_rate,created_on_ts
81,Battery-14,2.5939,2.6063,12.4,99.5,1.34,-3.8,220.6,0,2023-06-14 19:15:30.54301+10
81,Battery-14,2.5939,2.6063,12.4,99.5,0.54,-0.12,222.5,0,2023-06-14 19:16:24.675656+10
81,Battery-14,2.5939,2.6063,12.4,99.5,-0.05,-0.05,224.1,0,2023-06-14 19:17:24.680925+10
81,Battery-14,2.5939,2.6063,12.4,99.5,0.67,-0.15,222,0,2023-06-14 19:18:24.180159+10
81,Battery-14,2.5939,2.6063,12.4,100,1.4,-3.14,220.9,0,2023-06-14 19:19:24.450982+10
81,Battery-14,2.5939,2.6074,13.5,99.5,-0.19,-0.02,220.7,0,2023-06-14 19:20:24.076473+10
81,Battery-14,2.5954,2.6074,12,100,-0.09,0.04,221.6,0,2023-06-14 19:21:24.468196+10
81,Battery-14,2.5954,2.6074,12,100,1.6,-3.4,219.6,0,2023-06-14 19:22:27.603147+10
81,Battery-14,2.5954,2.6074,12,99.5,-0.09,0.04,220.2,0,2023-06-14 19:23:24.641876+10
81,Battery-14,2.5954,2.6074,12,100,1.57,-1.18,218.1,0,2023-06-14 19:24:24.569122+10
81,Battery-14,2.5954,2.6074,12,99.5,-0.19,0.01,220.4,0,2023-06-14 19:25:24.457003+10
81,Battery-14,2.5954,2.6074,12,99.5,-0.19,0.04,220.1,0,2023-06-14 19:26:25.55213+10
81,Battery-14,2.5943,2.6074,13.1,99.5,-0.12,0.04,222.5,0,2023-06-14 19:27:24.16139+10
81,Battery-14,2.5943,2.6074,13.1,99.5,-0.09,0.04,220.1,0,2023-06-14 19:28:25.322264+10
81,Battery-14,2.5932,2.6074,14.2,99.5,-0.15,-0.02,222,0,2023-06-14 19:29:24.130284+10
81,Battery-14,2.5932,2.6053,12.1,99.5,-0.12,-0.22,221.4,0,2023-06-14 19:30:24.37414+10
81,Battery-14,2.592,2.6053,13.3,99.5,-0.12,0.01,223.9,0,2023-06-14 19:31:24.970452+10
81,Battery-14,2.592,2.6053,13.3,99.5,-0.05,0.08,221.1,0,2023-06-14 19:32:40.954149+10
81,Battery-14,2.592,2.6053,13.3,99.5,-0.22,-0.02,224.6,0,2023-06-14 19:33:53.838829+10
81,Battery-14,2.592,2.6053,13.3,99.5,-0.19,-0.05,225,0,2023-06-14 19:34:25.183019+10
81,Battery-14,2.5909,2.6053,14.4,99.5,-0.22,-0.02,223.6,0,2023-06-14 19:35:26.02513+10
81,Battery-14,2.5909,2.6033,12.4,99.5,-0.19,-0.02,223.1,0,2023-06-14 19:36:25.157996+10
81,Battery-14,2.5909,2.6033,12.4,99.5,-0.22,-0.02,228.2,0,2023-06-14 19:37:25.570618+10
81,Battery-14,2.5909,2.6033,12.4,99.5,-0.12,-0.02,230,0,2023-06-14 19:38:25.947673+10
81,Battery-14,2.5897,2.6033,13.6,99.5,-0.12,0.01,231,0,2023-06-14 19:39:25.404033+10
81,Battery-14,2.5897,2.6033,13.6,99.5,-0.25,-0.12,229.7,0,2023-06-14 19:40:28.466375+10
81,Battery-14,2.5897,2.6033,13.6,99.5,-0.15,-0.05,223.8,0,2023-06-14 19:41:24.261505+10
81,Battery-14,2.5897,2.6021,12.4,99.5,-0.15,-0.05,223.5,0,2023-06-14 19:42:24.788043+10
81,Battery-14,2.5897,2.6021,12.4,99.5,-0.22,-0.09,226.3,0,2023-06-14 19:43:24.477333+10
81,Battery-14,2.5886,2.6021,13.5,99.5,-0.22,-0.02,226.8,0,2023-06-14 19:44:24.455378+10
81,Battery-14,2.5886,2.6021,13.5,99.5,-0.19,-0.05,225.5,0,2023-06-14 19:45:27.030779+10
81,Battery-14,2.5886,2.601,12.4,99.5,-0.19,-0.05,225.4,0,2023-06-14 19:46:23.535263+10
81,Battery-14,2.5886,2.601,12.4,99.5,-0.12,-0.05,227.3,0,2023-06-14 19:47:24.087452+10
81,Battery-14,2.5874,2.601,13.6,99.5,-0.19,-0.05,224,0,2023-06-14 19:48:24.516198+10
81,Battery-14,2.5874,2.601,13.6,99.5,-0.15,-0.05,224,0,2023-06-14 19:49:24.081172+10
81,Battery-14,2.5874,2.601,13.6,99.5,-0.19,-0.05,223.6,0,2023-06-14 19:50:24.1789+10
81,Battery-14,2.5874,2.601,13.6,99.5,-0.25,-0.05,225.8,0,2023-06-14 19:51:26.551576+10
81,Battery-14,2.5874,2.601,13.6,99.5,-0.22,-0.02,225.4,0,2023-06-14 19:52:24.625895+10
81,Battery-14,2.5863,2.5999,13.6,99.5,-0.15,-0.05,228.6,0,2023-06-14 19:53:23.876154+10
81,Battery-14,2.5863,2.5999,13.6,99.5,-0.19,-0.02,229.6,0,2023-06-14 19:54:23.205363+10
81,Battery-14,2.5863,2.5999,13.6,99.5,-0.15,0.01,226,0,2023-06-14 19:55:25.538062+10
81,Battery-14,2.5863,2.5999,13.6,99.5,-0.12,0.14,226.7,0,2023-06-14 19:56:23.95804+10
81,Battery-14,2.5852,2.5999,14.7,99.5,-0.15,-0.02,228.9,0,2023-06-14 19:57:24.744444+10
81,Battery-14,2.5852,2.5988,13.6,99.5,-0.22,-0.02,229.1,0,2023-06-14 19:58:23.860835+10
81,Battery-14,2.5852,2.5988,13.6,99.5,-0.15,-0.02,228.6,0,2023-06-14 19:59:23.299699+10
81,Battery-14,2.5852,2.5988,13.6,99.5,-0.19,-0.02,228.7,0,2023-06-14 20:00:24.414125+10
81,Battery-14,2.5852,2.5988,13.6,99.5,-0.19,-0.02,227.8,0,2023-06-14 20:01:24.791025+10
81,Battery-14,2.584,2.5988,14.8,99.5,-0.22,-0.02,226,0,2023-06-14 20:02:24.429526+10
81,Battery-14,2.584,2.5988,14.8,99.5,-0.15,-0.02,228.7,0,2023-06-14 20:03:54.056501+10
81,Battery-14,2.584,2.5988,14.8,99.5,-0.19,-0.05,228.8,0,2023-06-14 20:04:24.08716+10
81,Battery-14,2.584,2.5977,13.7,99.5,-0.15,-0.02,230.8,0,2023-06-14 20:05:25.008468+10
81,Battery-14,2.584,2.5977,13.7,99.5,-0.22,-0.02,230.7,0,2023-06-14 20:06:23.887138+10
81,Battery-14,2.5829,2.5977,14.8,99.5,-0.19,-0.05,230.3,0,2023-06-14 20:07:24.327134+10
81,Battery-14,2.5829,2.5977,14.8,99.5,-0.22,-0.02,229.2,0,2023-06-14 20:08:23.687143+10
81,Battery-14,2.5829,2.5977,14.8,99.5,-0.15,-0.02,227.8,0,2023-06-14 20:09:23.526022+10
81,Battery-14,2.5829,2.5977,14.8,99.5,-0.15,-0.02,228.6,0,2023-06-14 20:10:24.277557+10
81,Battery-14,2.5829,2.5966,13.7,99.5,-0.25,-0.05,227.3,0,2023-06-14 20:11:26.234209+10
81,Battery-14,2.5817,2.5966,14.9,99.5,-0.22,-0.02,226.8,0,2023-06-14 20:12:24.224102+10
81,Battery-14,2.5817,2.5966,14.9,99.5,-0.19,-0.02,227.2,0,2023-06-14 20:13:24.897869+10
81,Battery-14,2.5817,2.5966,14.9,99.5,-0.19,-0.02,225.9,0,2023-06-14 20:14:23.642239+10
81,Battery-14,2.5817,2.5966,14.9,99.5,0.08,0.08,227.3,0,2023-06-14 20:15:53.846195+10
81,Battery-14,2.5817,2.5966,14.9,99.5,-0.19,-0.02,228.1,0,2023-06-14 20:16:24.092227+10
81,Battery-14,2.5806,2.5966,16,99.5,-0.19,-0.02,228.8,0,2023-06-14 20:17:24.182475+10
81,Battery-14,2.5806,2.5966,16,99.5,-0.12,0.01,228.1,0,2023-06-14 20:18:23.406064+10
81,Battery-14,2.5806,2.5954,14.8,99.5,-0.19,0.01,229.7,0,2023-06-14 20:19:23.502004+10
81,Battery-14,2.5806,2.5954,14.8,99.5,-0.19,0.01,230.1,0,2023-06-14 20:20:23.912619+10
81,Battery-14,2.5806,2.5954,14.8,99,-0.19,-0.02,224.8,0,2023-06-14 20:21:31.615698+10
81,Battery-14,2.5806,2.5954,14.8,99,-0.15,-0.02,226.3,0,2023-06-14 20:22:23.79726+10
81,Battery-14,2.5794,2.5954,16,99,-0.15,-0.02,228.7,0,2023-06-14 20:23:24.240228+10
81,Battery-14,2.5794,2.5954,16,99,-0.15,0.01,226.9,0,2023-06-14 20:24:23.279637+10
81,Battery-14,2.5794,2.5954,16,99,-0.22,-0.02,226.2,0,2023-06-14 20:25:24.082076+10
81,Battery-14,2.5794,2.5943,14.9,99,-0.19,-0.02,227.8,0,2023-06-14 20:27:25.474159+10
81,Battery-14,2.5783,2.5943,16,99,-0.19,0.01,227.2,0,2023-06-14 20:28:24.195092+10
81,Battery-14,2.5783,2.5943,16,99,-0.19,-0.02,227.8,0,2023-06-14 20:29:23.602598+10
81,Battery-14,2.5783,2.5943,16,99,-0.12,0.01,227.4,0,2023-06-14 20:30:24.791464+10
81,Battery-14,2.5783,2.5943,16,99,-0.19,-0.05,228.1,0,2023-06-14 20:31:24.933139+10
81,Battery-14,2.5771,2.5943,17.2,99,-0.12,-0.02,229.8,0,2023-06-14 20:32:24.356311+10
81,Battery-14,2.5771,2.5943,17.2,99,-0.22,-0.02,228.3,0,2023-06-14 20:33:24.377698+10
81,Battery-14,2.5771,2.5943,17.2,99,-0.12,0.01,226.5,0,2023-06-14 20:34:24.253735+10
81,Battery-14,2.5771,2.5943,17.2,99,-0.15,0.04,225.3,0,2023-06-14 20:35:24.285554+10
81,Battery-14,2.5771,2.5943,17.2,99,-0.12,0.04,223,0,2023-06-14 20:36:24.244314+10
81,Battery-14,2.5771,2.5931,16,99,-0.12,0.04,224.9,0,2023-06-14 20:37:24.977482+10
81,Battery-14,2.5771,2.5931,16,99,-0.12,-0.02,227.8,0,2023-06-14 20:38:24.042712+10
81,Battery-14,2.5771,2.5931,16,99,-0.12,0.01,230.7,0,2023-06-14 20:39:23.073096+10
81,Battery-14,2.5771,2.5931,16,99,-0.12,0.01,227.3,0,2023-06-14 20:41:02.866693+10
81,Battery-14,2.5771,2.5931,16,99,-0.19,0.04,226.2,0,2023-06-14 20:41:25.208882+10
81,Battery-14,2.5751,2.5931,18,99,-0.19,0.01,227.3,0,2023-06-14 20:42:24.478123+10
81,Battery-14,2.5751,2.5931,18,99,-0.19,0.01,228.2,0,2023-06-14 20:43:24.029382+10
81,Battery-14,2.5751,2.5931,18,99,-0.19,0.04,225.2,0,2023-06-14 20:44:23.842028+10
81,Battery-14,2.5751,2.5931,18,99,-0.22,0.04,224.9,0,2023-06-14 20:45:25.012059+10
81,Battery-14,2.5751,2.592,16.9,99,-0.25,0.01,230,0,2023-06-14 20:46:53.934583+10
81,Battery-14,2.574,2.592,18,99,-0.19,0.01,232.1,0,2023-06-14 20:47:23.88183+10
81,Battery-14,2.574,2.592,18,99,-0.19,-0.02,228.4,0,2023-06-14 20:48:24.486908+10
81,Battery-14,2.574,2.592,18,99,-0.22,0.01,229.7,0,2023-06-14 20:49:23.568009+10
81,Battery-14,2.574,2.592,18,99,-0.15,-0.02,227.6,0,2023-06-14 20:50:24.218805+10
81,Battery-14,2.574,2.592,18,99,-0.15,0.04,227.4,0,2023-06-14 20:51:24.576572+10
81,Battery-14,2.5729,2.592,19.1,99,-0.15,0.04,225.5,0,2023-06-14 20:52:23.786272+10
81,Battery-14,2.5729,2.592,19.1,99,-0.15,0.11,227.2,0,2023-06-14 20:53:26.567857+10
81,Battery-14,2.5729,2.5908,17.9,99,-0.22,0.01,226.8,0,2023-06-14 20:54:24.132049+10
81,Battery-14,2.5729,2.5908,17.9,99,-0.09,0.01,226.2,0,2023-06-14 20:55:24.369211+10
81,Battery-14,2.5729,2.5908,17.9,99,-0.12,0.01,229.2,0,2023-06-14 20:56:23.756781+10
81,Battery-14,2.5718,2.5908,19,99,-0.25,-0.02,229.7,0,2023-06-14 20:57:23.948623+10
81,Battery-14,2.5718,2.5908,19,99,-0.12,0.21,227.6,0,2023-06-14 20:58:23.65065+10
81,Battery-14,2.5718,2.5908,19,99,-0.19,0.01,226.9,0,2023-06-14 20:59:23.168718+10
81,Battery-14,2.5718,2.5908,19,99,-0.09,0.01,225.5,0,2023-06-14 21:00:24.387559+10
81,Battery-14,2.5718,2.5908,19,99,-0.15,-0.02,225.4,0,2023-06-14 21:01:24.712335+10
81,Battery-14,2.5706,2.5897,19.1,99,-0.15,0.01,228.3,0,2023-06-14 21:02:24.381586+10
81,Battery-14,2.5706,2.5897,19.1,99,-0.19,-0.02,229.4,0,2023-06-14 21:03:26.562832+10
81,Battery-14,2.5706,2.5897,19.1,99,-0.09,0.04,230.7,0,2023-06-14 21:04:25.144109+10
81,Battery-14,2.5706,2.5897,19.1,99,-0.39,-0.19,227.3,0,2023-06-14 21:05:24.421284+10
81,Battery-14,2.5706,2.5897,19.1,99,-0.22,-0.09,228.3,0,2023-06-14 21:06:23.747709+10
81,Battery-14,2.5695,2.5886,19.1,99,-0.22,-0.02,227.3,0,2023-06-14 21:07:23.492311+10
81,Battery-14,2.5695,2.5886,19.1,99,-0.15,-0.02,227.9,0,2023-06-14 21:08:23.360481+10
81,Battery-14,2.5695,2.5886,19.1,99,-0.19,-0.02,228.4,0,2023-06-14 21:09:23.199934+10
81,Battery-14,2.5695,2.5886,19.1,99,-0.22,0.04,224.8,0,2023-06-14 21:10:24.740184+10
81,Battery-14,2.5684,2.5886,20.2,99,-0.22,-0.05,225.3,0,2023-06-14 21:11:23.899171+10
81,Battery-14,2.5684,2.5886,20.2,99,-0.09,0.04,229.8,0,2023-06-14 21:12:23.872165+10
81,Battery-14,2.5684,2.5886,20.2,99,-0.12,0.08,230.3,0,2023-06-14 21:13:23.391922+10
81,Battery-14,2.5684,2.5886,20.2,99,-0.12,-0.09,230.5,0,2023-06-14 21:14:23.43282+10
81,Battery-14,2.5684,2.5874,19,99,-0.15,-0.02,230.3,0,2023-06-14 21:15:29.483034+10
81,Battery-14,2.5672,2.5874,20.2,99,-0.19,-0.09,229.3,0,2023-06-14 21:16:25.657015+10
81,Battery-14,2.5672,2.5874,20.2,99,-0.19,-0.05,229.2,0,2023-06-14 21:17:25.040192+10
81,Battery-14,2.5672,2.5874,20.2,99,-0.12,-0.02,231.6,0,2023-06-14 21:18:25.607538+10
81,Battery-14,2.5672,2.5874,20.2,99,-0.09,0.01,229.6,0,2023-06-14 21:19:24.133568+10
81,Battery-14,2.5672,2.5874,20.2,99,-0.05,0.04,230.1,0,2023-06-14 21:20:24.493475+10
81,Battery-14,2.5672,2.5874,20.2,99,-0.35,-0.09,228.7,0,2023-06-14 21:21:24.86845+10
81,Battery-14,2.5661,2.5874,21.3,99,0.04,0.14,228.6,0,2023-06-14 21:22:24.211132+10
81,Battery-14,2.5661,2.5874,21.3,99,-0.15,-0.02,226,0,2023-06-14 21:23:24.324717+10
81,Battery-14,2.5661,2.5874,21.3,99,-0.19,0.01,226.3,0,2023-06-14 21:24:23.248233+10
81,Battery-14,2.5661,2.5874,21.3,99,-0.19,0.01,225.9,0,2023-06-14 21:25:24.524724+10
81,Battery-14,2.565,2.5874,22.4,98.5,-0.15,0.01,225.2,0,2023-06-14 21:26:24.143837+10
81,Battery-14,2.565,2.5874,22.4,98.5,-0.12,-0.02,225.7,0,2023-06-14 21:27:24.374809+10
81,Battery-14,2.565,2.5853,20.3,98.5,-0.12,0.01,226.2,0,2023-06-14 21:28:24.384203+10
81,Battery-14,2.565,2.5853,20.3,98.5,-0.09,-0.02,225,0,2023-06-14 21:29:24.115239+10
81,Battery-14,2.565,2.5853,20.3,98.5,-0.09,0.11,225.4,0,2023-06-14 21:30:25.110037+10
81,Battery-14,2.5639,2.5853,21.4,98.5,-0.09,0.08,225.7,0,2023-06-14 21:31:25.183601+10
81,Battery-14,2.5639,2.5853,21.4,98.5,-0.09,0.01,225.7,0,2023-06-14 21:32:25.151871+10
81,Battery-14,2.5639,2.5853,21.4,98.5,-0.19,0.04,227.8,0,2023-06-14 21:33:24.693441+10
81,Battery-14,2.5639,2.5853,21.4,98.5,-0.12,0.01,225.9,0,2023-06-14 21:34:24.017175+10
81,Battery-14,2.5639,2.5853,21.4,98.5,-0.19,-0.02,225.3,0,2023-06-14 21:35:24.418678+10
81,Battery-14,2.5629,2.5853,22.4,98.5,-0.12,0.01,228.2,0,2023-06-14 21:36:23.819214+10
81,Battery-14,2.5629,2.5853,22.4,98.5,-0.15,0.01,228.8,0,2023-06-14 21:37:24.391643+10
81,Battery-14,2.5629,2.5853,22.4,98.5,-0.15,-0.02,228.6,0,2023-06-14 21:38:24.483983+10
81,Battery-14,2.5629,2.5853,22.4,98.5,-0.19,-0.02,228.4,0,2023-06-14 21:39:25.247074+10
81,Battery-14,2.5618,2.5853,23.5,98.5,-0.19,-0.02,227.9,0,2023-06-14 21:40:24.586724+10
81,Battery-14,2.5618,2.5832,21.4,98.5,-0.12,-0.02,227.9,0,2023-06-14 21:41:24.368244+10
81,Battery-14,2.5618,2.5832,21.4,98.5,-0.12,0.01,227.8,0,2023-06-14 21:42:54.746278+10
81,Battery-14,2.5618,2.5832,21.4,98.5,-0.19,0.01,227.9,0,2023-06-14 21:43:23.948631+10
81,Battery-14,2.5618,2.5832,21.4,98.5,-0.12,-0.02,228.6,0,2023-06-14 21:44:24.306289+10
81,Battery-14,2.5607,2.5832,22.5,98.5,-0.15,0.01,230.1,0,2023-06-14 21:45:25.11305+10
81,Battery-14,2.5607,2.5821,21.4,98.5,-0.12,-0.02,231.3,0,2023-06-14 21:46:24.022117+10
81,Battery-14,2.5607,2.5821,21.4,98.5,-0.12,0.01,230.7,0,2023-06-14 21:47:24.319873+10
81,Battery-14,2.5607,2.5821,21.4,98.5,-0.12,0.04,231.2,0,2023-06-14 21:48:23.91442+10
81,Battery-14,2.5607,2.5821,21.4,98.5,-0.12,-0.02,228.7,0,2023-06-14 21:49:23.502008+10
81,Battery-14,2.5607,2.5821,21.4,98.5,-0.19,-0.02,228.1,0,2023-06-14 21:50:24.163254+10
81,Battery-14,2.5594,2.5821,22.7,98.5,-0.19,-0.02,228.4,0,2023-06-14 21:51:24.338913+10
81,Battery-14,2.5594,2.5821,22.7,98.5,-0.19,-0.02,228.3,0,2023-06-14 21:52:23.998826+10
81,Battery-14,2.5594,2.581,21.6,98.5,-0.19,-0.02,229.4,0,2023-06-14 21:53:24.088507+10
81,Battery-14,2.5594,2.581,21.6,98.5,-0.25,-0.05,229.3,0,2023-06-14 21:54:23.584464+10
81,Battery-14,2.5594,2.581,21.6,98.5,-0.19,-0.02,230,0,2023-06-14 21:55:25.123626+10
81,Battery-14,2.5594,2.581,21.6,98.5,-0.19,-0.05,230,0,2023-06-14 21:56:24.767315+10
81,Battery-14,2.5582,2.581,22.8,98.5,-0.22,-0.05,230.3,0,2023-06-14 21:57:24.715716+10
81,Battery-14,2.5582,2.5798,21.6,98.5,-0.19,0.01,231.2,0,2023-06-14 21:58:24.491444+10
81,Battery-14,2.5582,2.5798,21.6,98.5,-0.22,0.01,228.4,0,2023-06-14 21:59:23.855047+10
81,Battery-14,2.5582,2.5798,21.6,98.5,-0.19,-0.02,228.7,0,2023-06-14 22:00:25.810086+10
81,Battery-14,2.5571,2.5798,22.7,98.5,-0.19,-0.05,227.8,0,2023-06-14 22:01:25.571701+10
81,Battery-14,2.5571,2.5787,21.6,98.5,-0.15,-0.09,227.8,0,2023-06-14 22:02:25.053279+10
81,Battery-14,2.5571,2.5787,21.6,98.5,-0.19,0.01,229.1,0,2023-06-14 22:03:26.168653+10
81,Battery-14,2.5571,2.5787,21.6,98.5,-0.12,-0.02,228.3,0,2023-06-14 22:04:24.533162+10
81,Battery-14,2.5571,2.5787,21.6,98.5,-0.25,-0.12,228.2,0,2023-06-14 22:05:24.669239+10
81,Battery-14,2.5571,2.5787,21.6,98.5,-0.15,-0.05,227.3,0,2023-06-14 22:06:24.20007+10
81,Battery-14,2.5571,2.5776,20.5,98.5,-0.22,-0.09,224.1,0,2023-06-14 22:07:55.45671+10
81,Battery-14,2.5571,2.5776,20.5,98.5,-0.19,-0.09,224.6,0,2023-06-14 22:08:23.675724+10
81,Battery-14,2.5571,2.5776,20.5,98.5,-0.25,-0.09,224.9,0,2023-06-14 22:09:23.787052+10
81,Battery-14,2.555,2.5776,22.6,98.5,-0.19,-0.09,224.4,0,2023-06-14 22:10:24.577875+10
81,Battery-14,2.555,2.5776,22.6,98.5,-0.22,-0.09,224.9,0,2023-06-14 22:11:24.701147+10
81,Battery-14,2.555,2.5765,21.5,98.5,-0.19,-0.05,225.3,0,2023-06-14 22:12:24.676884+10
81,Battery-14,2.555,2.5765,21.5,98.5,-0.19,-0.02,230.7,0,2023-06-14 22:13:30.455157+10
81,Battery-14,2.555,2.5765,21.5,98.5,-0.19,0.01,231.6,0,2023-06-14 22:14:24.391374+10
81,Battery-14,2.555,2.5765,21.5,98.5,-0.19,0.01,232.1,0,2023-06-14 22:15:58.286048+10
81,Battery-14,2.555,2.5765,21.5,98.5,-0.15,0.01,232.3,0,2023-06-14 22:16:24.497508+10
81,Battery-14,2.555,2.5765,21.5,98.5,-0.19,0.01,232.6,0,2023-06-14 22:17:25.319618+10
81,Battery-14,2.555,2.5754,20.4,98.5,-0.19,-0.02,232.6,0,2023-06-14 22:18:24.616567+10
81,Battery-14,2.555,2.5754,20.4,98.5,-0.15,-0.02,233.6,0,2023-06-14 22:19:24.531318+10
81,Battery-14,2.5529,2.5754,22.5,98.5,-0.22,-0.02,235.6,0,2023-06-14 22:20:24.595696+10
81,Battery-14,2.5529,2.5754,22.5,98.5,-0.15,0.01,231.2,0,2023-06-14 22:21:24.270798+10
81,Battery-14,2.5529,2.5743,21.4,98.5,-0.19,0.01,230.7,0,2023-06-14 22:22:24.398567+10
81,Battery-14,2.5529,2.5743,21.4,98.5,-0.15,0.04,231,0,2023-06-14 22:23:24.217318+10
81,Battery-14,2.5529,2.5743,21.4,98.5,-0.19,0.04,230.3,0,2023-06-14 22:24:24.196576+10
81,Battery-14,2.5529,2.5743,21.4,98.5,-0.12,0.04,229.4,0,2023-06-14 22:25:26.009636+10
81,Battery-14,2.5529,2.5731,20.2,98,-0.15,0.04,230.5,0,2023-06-14 22:26:24.553766+10
81,Battery-14,2.5529,2.5731,20.2,98,-0.15,0.04,230.2,0,2023-06-14 22:27:25.33004+10
81,Battery-14,2.5529,2.5731,20.2,98,-0.19,0.01,231.6,0,2023-06-14 22:28:26.979052+10
81,Battery-14,2.5529,2.5731,20.2,98,-0.19,0.04,232.9,0,2023-06-14 22:29:24.398034+10
81,Battery-14,2.5509,2.5731,22.2,98,-0.19,0.01,233.1,0,2023-06-14 22:30:24.725404+10
81,Battery-14,2.5509,2.572,21.1,98,-0.19,0.01,234,0,2023-06-14 22:31:24.629449+10
81,Battery-14,2.5509,2.572,21.1,98,-0.12,0.01,233,0,2023-06-14 22:32:27.297817+10
81,Battery-14,2.5509,2.572,21.1,98,-0.15,0.04,232.5,0,2023-06-14 22:33:34.647456+10
81,Battery-14,2.5509,2.572,21.1,98,-0.15,-0.02,233.2,0,2023-06-14 22:34:25.039007+10
81,Battery-14,2.5509,2.572,21.1,98,-0.15,0.01,233.1,0,2023-06-14 22:35:23.961745+10
81,Battery-14,2.5495,2.5709,21.4,98,-0.19,0.01,232.6,0,2023-06-14 22:36:24.601307+10
81,Battery-14,2.5495,2.5709,21.4,98,-0.22,-0.02,231.3,0,2023-06-14 22:37:24.447002+10
81,Battery-14,2.5495,2.5709,21.4,98,-0.22,0.04,230.3,0,2023-06-14 22:38:25.743702+10
81,Battery-14,2.5495,2.5709,21.4,98,-0.15,0.01,232.1,0,2023-06-14 22:39:24.007944+10
81,Battery-14,2.5495,2.5709,21.4,98,-0.12,0.01,232.5,0,2023-06-14 22:40:24.664903+10
81,Battery-14,2.5495,2.5698,20.3,98,-0.22,0.01,232.3,0,2023-06-14 22:41:24.052595+10
81,Battery-14,2.5484,2.5698,21.4,98,-0.22,0.01,230.6,0,2023-06-14 22:42:24.410696+10
81,Battery-14,2.5484,2.5698,21.4,98,-0.15,0.01,230.7,0,2023-06-14 22:43:39.462461+10
81,Battery-14,2.5484,2.5698,21.4,98,-0.19,0.04,230.7,0,2023-06-14 22:44:23.974599+10
81,Battery-14,2.5484,2.5688,20.4,98,-0.12,-0.02,230.7,0,2023-06-14 22:45:24.278076+10
81,Battery-14,2.5484,2.5688,20.4,98,-0.15,0.01,231,0,2023-06-14 22:46:24.216678+10
81,Battery-14,2.5472,2.5688,21.6,98,-0.12,0.01,229.7,0,2023-06-14 22:47:23.772542+10
81,Battery-14,2.5472,2.5688,21.6,98,-0.12,0.01,230.7,0,2023-06-14 22:48:23.586475+10
81,Battery-14,2.5472,2.5688,21.6,98,-0.12,-0.02,228.7,0,2023-06-14 22:49:23.535946+10
81,Battery-14,2.5472,2.5677,20.5,98,-0.15,0.04,227.8,0,2023-06-14 22:50:24.229826+10
81,Battery-14,2.5472,2.5677,20.5,98,-0.15,0.01,226.9,0,2023-06-14 22:51:24.420712+10
81,Battery-14,2.5472,2.5677,20.5,98,-0.29,-0.05,227.4,0,2023-06-14 22:52:25.179494+10
81,Battery-14,2.5461,2.5677,21.6,98,-0.19,0.01,228.4,0,2023-06-14 22:53:24.231675+10
81,Battery-14,2.5461,2.5667,20.6,98,-0.12,0.08,228.6,0,2023-06-14 22:54:23.410295+10
81,Battery-14,2.5461,2.5667,20.6,98,-0.19,-0.02,229.6,0,2023-06-14 22:55:23.790648+10
81,Battery-14,2.5461,2.5667,20.6,98,-0.12,0.01,229.7,0,2023-06-14 22:56:25.352961+10
81,Battery-14,2.5461,2.5667,20.6,98,-0.12,-0.02,229.3,0,2023-06-14 22:57:24.215895+10
81,Battery-14,2.5461,2.5656,19.5,98,-0.12,-0.02,228.6,0,2023-06-14 22:58:23.151197+10
81,Battery-14,2.5461,2.5656,19.5,98,-0.19,-0.02,230.2,0,2023-06-14 22:59:23.16517+10
81,Battery-14,2.5449,2.5656,20.7,98,-0.12,-0.02,230.3,0,2023-06-14 23:00:25.50499+10
81,Battery-14,2.5449,2.5656,20.7,98,-0.19,0.01,232.7,0,2023-06-14 23:01:25.483497+10
81,Battery-14,2.5449,2.5656,20.7,98,-0.15,0.08,224,0,2023-06-14 23:02:24.01388+10
81,Battery-14,2.5449,2.5645,19.6,98,-0.19,0.04,227.3,0,2023-06-14 23:03:25.088081+10
81,Battery-14,2.5449,2.5645,19.6,98,-0.12,0.01,231.3,0,2023-06-14 23:04:23.204136+10
81,Battery-14,2.5449,2.5645,19.6,98,-0.29,-0.09,230.7,0,2023-06-14 23:05:24.105618+10
81,Battery-14,2.5449,2.5645,19.6,98,-0.15,0.01,230.5,0,2023-06-14 23:06:24.038853+10
81,Battery-14,2.5449,2.5645,19.6,98,-0.19,0.04,230.2,0,2023-06-14 23:07:53.466398+10
81,Battery-14,2.5449,2.5645,19.6,98,-0.12,0.01,230.2,0,2023-06-14 23:08:23.586076+10
81,Battery-14,2.5449,2.563,18.1,98,-0.15,0.01,229.6,0,2023-06-14 23:09:23.391071+10
81,Battery-14,2.543,2.563,20,98,-0.29,-0.12,229.8,0,2023-06-14 23:10:24.352002+10
81,Battery-14,2.543,2.563,20,98,-0.12,0.08,232.2,0,2023-06-14 23:11:58.10778+10
81,Battery-14,2.543,2.563,20,98,-0.12,0.01,231.6,0,2023-06-14 23:12:24.287514+10
81,Battery-14,2.543,2.563,20,98,-0.25,-0.05,229.8,0,2023-06-14 23:13:24.183118+10
81,Battery-14,2.543,2.563,20,98,-0.09,0.01,231.6,0,2023-06-14 23:14:23.57656+10
81,Battery-14,2.543,2.563,20,98,-0.09,0.01,231.6,0,2023-06-14 23:14:25.417289+10
81,Battery-14,2.543,2.563,20,98,-0.19,0.01,231.7,0,2023-06-14 23:15:24.235041+10
