meter_id,meter_serial_num,nic_mac_id,meter_description,has_solar_yn,premise_id,supply_point_id,supply_point_gis_id,low_voltage_circuit_id,lv_circuit,distribution_substation_id,substation_gis_id,substation_name,switch_zone_id,switch_zone,switch_zone_hierarchy,high_voltage_feeder_id,hv_feeder,station_busbar_id,station_busbar_name,zone_substation_id,zone_substation
363488,786471,00135003000de4fd,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,210413,203106,100370804,5537,LV8 PADUA OAKBANK,5427,49413059,PADUA OAKBANK,12348,MT7623,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623,390,MTN35,44,MTN_1,24,MTN
813999,5012782,00135005ff454388,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,856245,583737,207337987,39787,LV1 OAKBANK NEPEAN,2544,49401283,OAKBANK NEPEAN,12348,MT7623,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623,390,MTN35,44,MTN_1,24,MTN
454624,758411,00135003000b6e3d,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,504503,355588,100365554,37315,LV4 JACARANDA PAR,10165,82598598,JACARANDA PAR,15714,MT0656,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0656,390,MTN35,44,MTN_1,24,MTN
378664,1234452,00135003001db0ac,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,468801,127458,100376034,35995,LV1 SHOTTON GRANT,8264,49413071,SHOTTON GRANT,2986,MT0002,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT0012-MT0730-MT0002,390,MTN35,44,MTN_1,24,MTN
714984,786870,00135003000e0aad,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,381233,321392,100363594,1326,LV1 ILLOWA TARANNA,8318,49389348,ILLOWA TARANNA,1244,MT7406,MT9735-MT7558-MT0348-MT7798-MT7406,390,MTN35,44,MTN_1,24,MTN
558824,908250,1.35E+13,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,379696,543593,166433259,34266,LV1 BARKLY TANTI,1968,49964496,BARKLY TANTI,4115,MT0518,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361-MT0517-MT0518,390,MTN35,44,MTN_1,24,MTN
156545,790390,00135003000ddf4c,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,428208,4457,100370649,35530,LV1 DAMPIER EXFORD,2092,49401259,DAMPIER EXFORD,7864,MT0394,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421-MT0423-MT0395-MT0394,390,MTN35,44,MTN_1,24,MTN
181281,758957,00135003000b6a48,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,554538,281669,100362284,24490,LV8 WARNER TALLIS,8915,49389342,WARNER TALLIS,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
316833,645704,0013500300080d62,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,427786,353862,100350309,30551,LV1 BARKLY BATH,12579,127052311,BARKLY BATH,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
657220,809057,00135003000e38f8,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,289672,460006,100362364,27483,LV1 TALLIS BARKLY,4910,49389378,TALLIS BARKLY,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
196321,758341,00135003000b9be4,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,744106,378161,100366749,37313,LV2 JACARANDA PAR,10165,82598598,JACARANDA PAR,15714,MT0656,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0656,390,MTN35,44,MTN_1,24,MTN
614088,915848,0013500300112b7a,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,731401,34839,100370594,42267,LV1 PADUA SOVEREIGN,6559,49401307,PADUA SOVEREIGN,4949,MT0421,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421,390,MTN35,44,MTN_1,24,MTN
757273,1373515,0013500500a511ce,"METER, AMI, 3PH, NO LOAD CONTROL",N,818834,496319,100369544,27329,LV2 SHOTTON NEPEAN,10542,49401301,SHOTTON NEPEAN,15575,MT0730,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT0012-MT0730,390,MTN35,44,MTN_1,24,MTN
158673,902719,0013500300126c00,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,205444,474847,100364629,37315,LV4 JACARANDA PAR,10165,82598598,JACARANDA PAR,15714,MT0656,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0656,390,MTN35,44,MTN_1,24,MTN
283213,786868,00135003000e0b17,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,36898,108908,100363284,1326,LV1 ILLOWA TARANNA,8318,49389348,ILLOWA TARANNA,1244,MT7406,MT9735-MT7558-MT0348-MT7798-MT7406,390,MTN35,44,MTN_1,24,MTN
480458,788446,00135003000e31c6,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,255447,134026,100348599,37537,LV2 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
633591,909665,001350030012a111,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,477165,113078,100369504,39004,LV2 EXFORD PARWAN,8890,49401247,EXFORD PARWAN,2666,MT0241,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421-MT0423-MT0395-MT0393-MT0241,390,MTN35,44,MTN_1,24,MTN
536901,759432,00135003000b6594,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,740390,457715,100369349,3203,LV1 TERRIGAL BUNGOWER,2731,49401253,TERRIGAL BUNGOWER,17324,MT7798,MT9735-MT7558-MT0348-MT7798,390,MTN35,44,MTN_1,24,MTN
168254,1317426,001350030033b30f,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,520113,271674,133664746,37537,LV2 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
425403,653612,0013500300082f93,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,15751,182325,100369944,35532,LV3 DAMPIER EXFORD,2092,49401259,DAMPIER EXFORD,7864,MT0394,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421-MT0423-MT0395-MT0394,390,MTN35,44,MTN_1,24,MTN
602856,921149,001350030012d186,"METER, AMI, 3PH, NO LOAD CONTROL",Y,576246,265437,100361329,38393,LV2 CHANNEL BELEURA,8026,49389366,CHANNEL BELEURA,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
754583,1372652,001350050098b6c7,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,807324,395208,100368869,39004,LV2 EXFORD PARWAN,8890,49401247,EXFORD PARWAN,2666,MT0241,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421-MT0423-MT0395-MT0393-MT0241,390,MTN35,44,MTN_1,24,MTN
597321,788836,00135003000e2aba,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,652541,453575,100370544,35530,LV1 DAMPIER EXFORD,2092,49401259,DAMPIER EXFORD,7864,MT0394,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421-MT0423-MT0395-MT0394,390,MTN35,44,MTN_1,24,MTN
744507,1363794,001350050070351c,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,793995,149366,100352259,30551,LV1 BARKLY BATH,12579,127052311,BARKLY BATH,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
745199,1363819,00135005007023d6,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,776183,539937,163175456,33791,LV4 SILVERWOOD WOODHAVEN,14795,148049604,SILVERWOOD WOODHAVEN,16692,MT7728,MT9735-MT7558-MT0348-MT7798-MT7728,390,MTN35,44,MTN_1,24,MTN
346903,786467,00135003000de52f,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,11738,257033,100370504,35530,LV1 DAMPIER EXFORD,2092,49401259,DAMPIER EXFORD,7864,MT0394,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421-MT0423-MT0395-MT0394,390,MTN35,44,MTN_1,24,MTN
150019,659152,1.35E+19,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,691393,310288,100362894,26436,LV1 INGLIS BUTLER,8539,49389372,INGLIS BUTLER,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
380238,967605,1.35E+44,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,503090,495131,117049177,37538,LV3 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
179459,798351,00135003000e3cc0,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,328815,241848,100370614,35530,LV1 DAMPIER EXFORD,2092,49401259,DAMPIER EXFORD,7864,MT0394,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421-MT0423-MT0395-MT0394,390,MTN35,44,MTN_1,24,MTN
697124,833957,001350030010a847,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,609266,553287,170392442,18868,LV2 BUNGOWER RACECOURSE,12326,49401271,BUNGOWER RACECOURSE,17324,MT7798,MT9735-MT7558-MT0348-MT7798,390,MTN35,44,MTN_1,24,MTN
221240,1253130,00135003001e9ae8,"METER, AMI, 3PH, NO LOAD CONTROL",N,53415,279746,100373524,6007,LV1 ROBERTS P10 BUNGOWER,5242,88994659,ROBERTS P10 BUNGOWER,13465,MT0104,MT9735-MT7558-MT0348-MT0104,390,MTN35,44,MTN_1,24,MTN
545036,773632,00135003000c538a,"METER, AMI, 3PH, NO LOAD CONTROL",Y,145292,302350,100352489,37538,LV3 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
600023,981194,001350030013f5c2,"METER, AMI, 3PH, NO LOAD CONTROL",N,723096,408733,100369574,39788,LV2 OAKBANK NEPEAN,2544,49401283,OAKBANK NEPEAN,12348,MT7623,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623,390,MTN35,44,MTN_1,24,MTN
418733,1255060,00135003001ed417,"METER, AMI, 3PH, NO LOAD CONTROL",Y,676806,137487,100377844,35995,LV1 SHOTTON GRANT,8264,49413071,SHOTTON GRANT,2986,MT0002,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT0012-MT0730-MT0002,390,MTN35,44,MTN_1,24,MTN
589556,1137284,001350030016e5ef,"METER, AMI, 3PH, NO LOAD CONTROL",N,199781,142474,100373664,28651,LV1 ROBERTS P7 BUNGOWER,2367,49412969,ROBERTS P7 BUNGOWER,13465,MT0104,MT9735-MT7558-MT0348-MT0104,390,MTN35,44,MTN_1,24,MTN
202240,894660,001350030011ff2c,"METER, AMI, 3PH, NO LOAD CONTROL",N,156711,338420,100367199,576,LV2 NEPEAN P167 BUNGOWER,11406,49401241,NEPEAN P167 BUNGOWER,7502,MT0431,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT0427-MT0431,390,MTN35,44,MTN_1,24,MTN
743978,1368464,0013500500677c56,"METER, AMI, 3PH, NO LOAD CONTROL",N,794443,543242,164876317,37537,LV2 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
749646,1365868,00135005007036f6,"METER, AMI, 3PH, NO LOAD CONTROL",Y,775357,260833,100351129,37537,LV2 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
252903,1351341,001350030038b817,"METER, AMI, 3PH, NO LOAD CONTROL",Y,753658,313687,100348149,37537,LV2 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
209168,1353881,001350030053b101,"METER, AMI, 3PH, NO LOAD CONTROL",N,328128,338420,100367199,576,LV2 NEPEAN P167 BUNGOWER,11406,49401241,NEPEAN P167 BUNGOWER,7502,MT0431,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT0427-MT0431,390,MTN35,44,MTN_1,24,MTN
493811,954369,001350030013f437,"METER, AMI, 3PH, NO LOAD CONTROL",N,23947,338420,100367199,576,LV2 NEPEAN P167 BUNGOWER,11406,49401241,NEPEAN P167 BUNGOWER,7502,MT0431,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT0427-MT0431,390,MTN35,44,MTN_1,24,MTN
481198,860472,001350030010ef3d,"METER, AMI, 3PH, NO LOAD CONTROL",Y,451609,288125,100346599,37538,LV3 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
187254,981862,0013500300144c1e,"METER, AMI, 3PH, NO LOAD CONTROL",N,69176,297081,100359194,16027,LV2 KALIMNA ESPLANADE,6263,89940033,KALIMNA ESPLANADE,5962,MT0591,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361-MT0591,390,MTN35,44,MTN_1,24,MTN
202669,772995,00135003000bc238,"METER, AMI, 3PH, NO LOAD CONTROL",N,459932,246907,106948681,38667,LV1 KALIMNA MILLICENT,11804,89940037,KALIMNA MILLICENT,3387,MT0362,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0362,390,MTN35,44,MTN_1,24,MTN
607696,691480,00135003000637d2,"METER, AMI, 3PH, NO LOAD CONTROL",Y,51495,267260,100353829,37538,LV3 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
551566,1161289,00135003001a4fa2,"METER, AMI, 3PH, NO LOAD CONTROL",Y,647807,255374,100369329,25616,LV1 SUNNYSIDE ROYSTON,798,49401313,SUNNYSIDE ROYSTON,12087,MT0001,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT0012-MT0001,390,MTN35,44,MTN_1,24,MTN
537643,1163156,00135003001a4ad3,"METER, AMI, 3PH, 31.5a & 2A LOAD CONTROL",Y,525411,514758,117049057,12463,LV1 BALDOCK BUNGOWER,13318,49413041,BALDOCK BUNGOWER,47,MT0252,MT9735-MT7558-MT0348-MT0252,390,MTN35,44,MTN_1,24,MTN
185142,920103,001350030012d0a0,"METER, AMI, 3PH, NO LOAD CONTROL",N,776178,539932,163175431,33791,LV4 SILVERWOOD WOODHAVEN,14795,148049604,SILVERWOOD WOODHAVEN,16692,MT7728,MT9735-MT7558-MT0348-MT7798-MT7728,390,MTN35,44,MTN_1,24,MTN
288535,896042,001350030012196c,"METER, AMI, 3PH, NO LOAD CONTROL",N,350612,524075,100360979,38669,LV3 KALIMNA MILLICENT,11804,89940037,KALIMNA MILLICENT,3387,MT0362,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0362,390,MTN35,44,MTN_1,24,MTN
283871,687598,001350030009f759,"METER, AMI, 3PH, NO LOAD CONTROL",N,742104,364754,100353504,37538,LV3 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
298945,1138319,0013500300198b47,"METER, AMI, 3PH, NO LOAD CONTROL",N,1993,583737,207337987,39787,LV1 OAKBANK NEPEAN,2544,49401283,OAKBANK NEPEAN,12348,MT7623,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623,390,MTN35,44,MTN_1,24,MTN
337456,1137517,00135003001720b7,"METER, AMI, 3PH, NO LOAD CONTROL",N,160473,229350,100373749,9778,LV1 ROBERTS L4 BUNGOWER,5735,49412957,ROBERTS L4 BUNGOWER,13465,MT0104,MT9735-MT7558-MT0348-MT0104,390,MTN35,44,MTN_1,24,MTN
417213,1305521,0013500300327c98,"METER, AMI, 3PH, NO LOAD CONTROL",N,151484,237169,100377374,4785,LV1 LEILANI P5 ROBERTS,11397,49413005,LEILANI P5 ROBERTS,3270,MT0249,MT9735-MT7558-MT0348-MT0104-MT0249,390,MTN35,44,MTN_1,24,MTN
276744,1162179,00135003001a72fe,"METER, AMI, 3PH, 31.5a & 2A LOAD CONTROL",N,119492,450623,116324171,38392,LV1 CHANNEL BELEURA,8026,49389366,CHANNEL BELEURA,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
183038,893547,001350030011c297,"METER, AMI, 3PH, NO LOAD CONTROL",N,702994,184810,100361124,38393,LV2 CHANNEL BELEURA,8026,49389366,CHANNEL BELEURA,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
743938,1368450,0013500500677c6d,"METER, AMI, 3PH, NO LOAD CONTROL",Y,776150,539904,163175291,33789,LV1 SILVERWOOD WOODHAVEN,14795,148049604,SILVERWOOD WOODHAVEN,16692,MT7728,MT9735-MT7558-MT0348-MT7798-MT7728,390,MTN35,44,MTN_1,24,MTN
232813,1355450,001350030053b5a9,"METER, AMI, 3PH, NO LOAD CONTROL",N,270896,231306,100366324,35023,LV1 HOMEMAKER NEPEAN,7974,49401229,HOMEMAKER NEPEAN,11439,MT7347,MT9735-MT7558-MT0348-MT7798-MT7406-MT7343-MT7345-MT7348-MT7347,390,MTN35,44,MTN_1,24,MTN
188814,1358737,001350030053bbf2,"METER, AMI, 3PH, NO LOAD CONTROL",N,418195,358981,100362689,38669,LV3 KALIMNA MILLICENT,11804,89940037,KALIMNA MILLICENT,3387,MT0362,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0362,390,MTN35,44,MTN_1,24,MTN
399616,772919,00135003000bc5e6,"METER, AMI, 3PH, NO LOAD CONTROL",N,734342,209578,100359004,38394,LV3 CHANNEL BELEURA,8026,49389366,CHANNEL BELEURA,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
710891,859959,001350030010edb2,"METER, AMI, 3PH, NO LOAD CONTROL",Y,355431,102086,100363259,27483,LV1 TALLIS BARKLY,4910,49389378,TALLIS BARKLY,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
251058,859914,001350030010e9d1,"METER, AMI, 3PH, NO LOAD CONTROL",N,140704,382052,100358054,38394,LV3 CHANNEL BELEURA,8026,49389366,CHANNEL BELEURA,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
29626,981217,001350030013f468,"METER, AMI, 3PH, NO LOAD CONTROL",Y,419786,458229,118434654,9372,LV1 NEPEAN P167 BUNGOWER,11406,49401241,NEPEAN P167 BUNGOWER,7502,MT0431,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT0427-MT0431,390,MTN35,44,MTN_1,24,MTN
670272,1158968,1.35E+13,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,286267,301574,106952901,25616,LV1 SUNNYSIDE ROYSTON,798,49401313,SUNNYSIDE ROYSTON,12087,MT0001,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT0012-MT0001,390,MTN35,44,MTN_1,24,MTN
520644,789406,00135003000de1e8,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,720522,526703,100361529,38394,LV3 CHANNEL BELEURA,8026,49389366,CHANNEL BELEURA,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
461600,786691,00135003000dc17e,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,218707,523243,100362549,24490,LV8 WARNER TALLIS,8915,49389342,WARNER TALLIS,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
692037,1193544,00135003001a2e83,"METER, AMI, 1PH, 2 ELEMENT, DIRECT CONN",N,322339,502650,100383679,2410,LV1 BRIGHTWELL MOOROODUC,6324,109213926,BRIGHTWELL MOOROODUC,9069,MT7558,MT9735-MT7558,390,MTN35,44,MTN_1,24,MTN
561302,787193,00135003000e1912,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,279185,114458,100358999,3862,LV2 INGLIS BUTLER,8539,49389372,INGLIS BUTLER,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
246888,833980,001350030010a2c3,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,327113,553277,170392392,18868,LV2 BUNGOWER RACECOURSE,12326,49401271,BUNGOWER RACECOURSE,17324,MT7798,MT9735-MT7558-MT0348-MT7798,390,MTN35,44,MTN_1,24,MTN
533031,908253,1.35E+13,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,661872,76313,100345949,34266,LV1 BARKLY TANTI,1968,49964496,BARKLY TANTI,4115,MT0518,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361-MT0517-MT0518,390,MTN35,44,MTN_1,24,MTN
325715,1329966,00135003003596a9,"METER, AMI, 1PH, 2 ELEMENT, DIRECT CONN",Y,174030,60841,100373204,9024,LV1 ROBERTS L12 BUNGOWER,11234,49412939,ROBERTS L12 BUNGOWER,13465,MT0104,MT9735-MT7558-MT0348-MT0104,390,MTN35,44,MTN_1,24,MTN
692403,653615,00135003000806da,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,497291,51599,100370184,42267,LV1 PADUA SOVEREIGN,6559,49401307,PADUA SOVEREIGN,4949,MT0421,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421,390,MTN35,44,MTN_1,24,MTN
270663,762844,00135003000b5fc0,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,213884,507843,100365154,37315,LV4 JACARANDA PAR,10165,82598598,JACARANDA PAR,15714,MT0656,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0656,390,MTN35,44,MTN_1,24,MTN
503890,788085,00135003000e335b,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,465592,247469,100364354,1326,LV1 ILLOWA TARANNA,8318,49389348,ILLOWA TARANNA,1244,MT7406,MT9735-MT7558-MT0348-MT7798-MT7406,390,MTN35,44,MTN_1,24,MTN
229560,914824,001350030011d135,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,302181,309070,100351879,30552,LV2 BARKLY BATH,12579,127052311,BARKLY BATH,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
386185,788427,00135003000e213d,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,442926,348525,100349159,37537,LV2 MORELL HERBERT,3403,76956545,MORELL HERBERT,4441,MT0361,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0361,390,MTN35,44,MTN_1,24,MTN
229435,649702,0013500300072aa3,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,707711,236240,100369109,3203,LV1 TERRIGAL BUNGOWER,2731,49401253,TERRIGAL BUNGOWER,17324,MT7798,MT9735-MT7558-MT0348-MT7798,390,MTN35,44,MTN_1,24,MTN
211600,1168507,00135003001985d7,"METER, AMI, 1PH, 2 ELEMENT, DIRECT CONN",N,630493,1590,100360559,24490,LV8 WARNER TALLIS,8915,49389342,WARNER TALLIS,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
695925,762843,00135003000b5fb8,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,745314,159886,100362984,38669,LV3 KALIMNA MILLICENT,11804,89940037,KALIMNA MILLICENT,3387,MT0362,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378-MT0362,390,MTN35,44,MTN_1,24,MTN
207016,809061,00135003000e390e,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,438723,150678,100358399,38392,LV1 CHANNEL BELEURA,8026,49389366,CHANNEL BELEURA,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
733831,1277174,00135003002ef170,"METER, AMI, 1PH, 2 ELEMENT, DIRECT CONN",N,758754,133708,116884465,30910,LV1 BUNGOWER MOOROODUC,9025,50559302,BUNGOWER MOOROODUC,9069,MT7558,MT9735-MT7558,390,MTN35,44,MTN_1,24,MTN
719510,788549,00135003000e1d54,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,81014,388696,100361079,27483,LV1 TALLIS BARKLY,4910,49389378,TALLIS BARKLY,9046,MT7378,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295-MT7378,390,MTN35,44,MTN_1,24,MTN
323935,763299,00135003000b81f1,"METER, AMI, 1PH,1E, NO LOAD CONTROL",Y,403259,464994,100369044,39006,LV4 EXFORD PARWAN,8890,49401247,EXFORD PARWAN,2666,MT0241,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0421-MT0423-MT0395-MT0393-MT0241,390,MTN35,44,MTN_1,24,MTN
331971,758443,00135003000b6cb6,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,209480,293897,100369939,24450,LV1 HILLPARK OBOE,3847,49401295,HILLPARK OBOE,9270,MT0587,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0490-MT7799-MT7623-MT0587,390,MTN35,44,MTN_1,24,MTN
483533,787181,00135003000df717,"METER, AMI, 1PH,1E, NO LOAD CONTROL",N,564162,251405,100362034,3862,LV2 INGLIS BUTLER,8539,49389372,INGLIS BUTLER,393,MT0295,MT9735-MT7558-MT0348-MT7798-MT7406-MT7822-MT0295,390,MTN35,44,MTN_1,24,MTN
