zone_substation_uuid,interval_ts,zone_substation_id,child_count_z,channels_reported_z,recommend_sample_b,recommend_final_b,voltage_202_z,voltage_203_z,voltage_204_z,voltage_205_z,voltage_206_z,voltage_207_z,voltage_208_z,voltage_209_z,voltage_210_z,voltage_211_z,voltage_212_z,voltage_213_z,voltage_214_z,voltage_215_z,voltage_216_z,voltage_217_z,voltage_218_z,voltage_219_z,voltage_220_z,voltage_221_z,voltage_222_z,voltage_223_z,voltage_224_z,voltage_225_z,voltage_226_z,voltage_227_z,voltage_228_z,voltage_229_z,voltage_230_z,voltage_231_z,voltage_232_z,voltage_233_z,voltage_234_z,voltage_235_z,voltage_236_z,voltage_237_z,voltage_238_z,voltage_239_z,voltage_240_z,voltage_241_z,voltage_242_z,voltage_243_z,voltage_244_z,voltage_245_z,voltage_246_z,voltage_247_z,voltage_248_z,voltage_249_z,voltage_250_z,voltage_251_z,voltage_252_z,voltage_253_z,voltage_254_z,voltage_255_z,voltage_256_z,voltage_257_z,voltage_258_z,voltage_259_z,voltage_260_z,voltage_261_z,voltage_262_z,voltage_263_z,voltage_264_z,voltage_265_z,voltage_266_z,voltage_267_z,voltage_268_z,voltage_269_z,voltage_270_z,voltage_271_z,voltage_272_z,voltage_273_z,voltage_274_z,voltage_275_z,voltage_276_z,voltage_277_z,voltage_278_z,total_voltage_under_z,total_voltage_good_z,total_voltage_over_z,voltage_under_185_z,voltage_over_280_z,voltage_185_z,voltage_186_z,voltage_187_z,voltage_188_z,voltage_189_z,voltage_190_z,voltage_191_z,voltage_192_z,voltage_193_z,voltage_194_z,voltage_195_z,voltage_196_z,voltage_197_z,voltage_198_z,voltage_199_z,voltage_200_z,voltage_201_z,voltage_279_z,voltage_280_z
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 04:35:00.000000 +11:00,24,33754,32068,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,13,3,4,1,2,21,22,31,58,96,397,653,885,822,689,1001,2550,5349,5838,4384,1500,1044,1454,2205,1732,959,259,61,5,14,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32065,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 04:30:00.000000 +11:00,24,33754,32082,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,9,6,4,2,7,21,33,36,101,178,496,844,876,666,896,1615,3856,5711,5623,2739,1004,1116,1988,2083,1416,587,109,31,8,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32079,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 04:25:00.000000 +11:00,24,33754,32052,true,true,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,4,1,2,1,9,3,4,17,33,40,86,223,626,807,827,746,866,1782,4381,5633,5107,2652,1056,1256,2031,1901,1310,481,102,28,11,9,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32049,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 23:35:00.000000 +11:00,24,33760,32111,true,true,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,7,3,2,3,2,5,5,7,19,24,40,51,198,550,778,786,792,1042,1542,3574,5011,4403,3760,1829,1244,1811,1967,1363,978,226,43,23,9,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32108,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 23:25:00.000000 +11:00,24,33760,32107,true,true,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,4,4,3,3,1,6,8,29,20,39,51,124,321,525,823,785,958,1123,2111,4284,4674,4263,3181,1461,1434,1968,1583,1447,691,112,32,19,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32103,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 23:20:00.000000 +11:00,24,33760,32057,true,true,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,8,6,2,6,21,24,24,40,51,138,263,625,768,758,963,1252,2231,4348,4426,4058,3171,1587,1601,1944,1511,1241,796,113,32,33,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32054,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 23:15:00.000000 +11:00,24,33760,32116,true,true,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,8,5,0,7,4,6,23,40,35,46,105,341,646,762,717,911,1247,2347,4438,4574,4361,2977,1307,1573,2016,1541,1212,683,117,33,14,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32113,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 23:10:00.000000 +11:00,24,33760,32122,true,true,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,9,2,4,5,3,10,19,21,30,36,49,92,326,612,814,746,934,1248,2225,4312,4702,4279,3223,1261,1554,1973,1457,1229,728,146,40,14,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32118,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 23:05:00.000000 +11:00,24,33760,32048,true,true,0,0,0,0,0,0,0,0,0,1,1,2,1,5,2,2,0,1,5,1,5,14,22,30,29,28,93,152,436,703,731,714,1018,1396,2914,4654,4209,4070,2769,1369,1694,1828,1278,1230,509,73,39,10,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32036,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 23:00:00.000000 +11:00,24,33760,32038,true,true,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,7,6,2,7,11,7,24,31,40,70,132,384,689,785,746,1007,1272,2565,4728,4382,4014,2947,1328,1597,1883,1350,1237,610,106,35,21,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32035,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 22:55:00.000000 +11:00,24,33760,32096,true,true,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,6,3,2,3,2,3,7,16,26,20,30,74,180,396,666,834,820,1041,1440,2755,4530,4221,3854,3002,1470,1698,1751,1344,1099,603,123,45,18,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32092,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 22:50:00.000000 +11:00,24,33760,32079,true,true,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,7,2,4,2,0,7,6,25,16,43,42,107,179,492,762,841,811,1139,1639,3819,4726,4004,3642,2140,1415,1884,1639,1228,1009,309,69,41,15,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32074,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 22:45:00.000000 +11:00,24,33760,32079,true,true,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,11,2,4,13,6,11,27,43,45,98,212,570,855,669,881,1190,1944,4047,4457,3861,3759,1981,1498,1867,1438,1052,1098,264,93,58,8,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32076,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 22:40:00.000000 +11:00,24,33760,32081,true,true,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,7,1,1,2,7,12,4,10,15,32,42,88,144,518,761,795,840,1065,1696,3668,4662,3955,3574,2498,1507,1797,1538,1067,1156,406,98,80,19,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32074,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 22:35:00.000000 +11:00,24,33760,32015,true,true,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,7,2,0,0,7,12,10,14,19,21,60,93,303,645,795,773,913,1282,2144,4371,4553,3573,3257,1876,1666,1785,1554,1022,891,205,97,43,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32006,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 22:30:00.000000 +11:00,24,33760,32065,true,true,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,12,5,1,0,7,7,13,17,27,35,102,218,517,867,669,857,1134,1943,3610,4644,3617,3576,2502,1522,1760,1551,1191,1022,426,124,66,10,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32062,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 22:25:00.000000 +11:00,24,33760,32114,true,true,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,8,4,1,0,3,11,20,35,33,56,120,224,531,835,733,939,1181,1994,3978,4324,3883,3477,2167,1552,1840,1435,1165,1068,361,69,43,7,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32107,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 22:20:00.000000 +11:00,24,33760,32131,true,true,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,4,7,2,1,0,6,17,24,24,32,45,100,219,536,810,715,783,1157,1740,3452,4700,4065,3217,2566,1558,1745,1702,1077,1054,582,98,51,21,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32128,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 22:15:00.000000 +11:00,24,33760,32042,true,true,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,7,7,0,3,4,9,29,18,37,51,87,211,497,801,681,832,1121,1648,3138,4752,3892,3387,2816,1409,1757,1864,1079,1043,654,115,42,37,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32038,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 22:10:00.000000 +11:00,24,33760,32077,true,true,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,10,4,0,3,5,6,28,25,45,74,126,191,545,768,780,843,1316,1815,3559,4554,3695,3083,2725,1589,1791,1684,943,1004,654,118,48,33,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32074,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 22:05:00.000000 +11:00,24,33760,32026,true,true,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,5,4,2,1,0,2,11,12,25,33,60,84,118,311,613,767,735,827,1400,2020,3790,4656,3453,3217,2483,1473,1865,1485,937,984,486,70,57,21,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32021,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 22:00:00.000000 +11:00,24,33760,31993,true,true,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,5,6,3,0,0,1,4,13,6,23,33,56,101,199,426,769,843,750,1156,1677,3061,4384,3898,2981,3122,1800,1746,1830,1040,898,855,191,35,56,12,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31990,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 21:55:00.000000 +11:00,24,33760,32065,true,true,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,3,1,7,4,7,5,14,24,36,60,91,164,338,653,798,769,1017,1466,2486,4229,4231,3099,3159,2293,1658,1907,1276,777,936,372,104,60,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32062,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 21:50:00.000000 +11:00,24,33760,32077,true,true,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,9,4,2,6,7,13,10,9,25,47,121,170,320,671,748,851,1031,1517,2633,4163,4036,3209,3097,2317,1664,1834,1338,820,885,392,70,42,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32073,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 21:45:00.000000 +11:00,24,33760,32125,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,13,6,6,16,16,36,56,61,122,300,516,789,765,935,1220,1947,3564,5153,3893,3023,2214,1428,1824,1630,975,935,487,106,56,15,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32119,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 20:25:00.000000 +11:00,24,33760,32064,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,9,22,36,50,72,141,297,532,815,805,1061,1279,2042,3154,4175,3836,3087,2651,1753,1722,1681,1212,882,529,144,55,7,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32064,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 06:35:00.000000 +11:00,24,33754,32044,true,true,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,8,5,2,3,1,7,16,15,21,37,91,115,343,619,800,788,790,1282,2337,4221,4755,4347,2708,1645,1532,1950,1582,1228,573,135,53,20,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32039,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 06:45:00.000000 +11:00,24,33754,32064,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,3,6,8,9,21,20,32,42,52,118,372,628,795,898,911,1340,2458,4223,4768,4164,2878,1402,1478,1910,1658,1182,487,106,52,19,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32063,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 06:40:00.000000 +11:00,24,33754,32045,true,true,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,2,0,10,9,6,5,9,30,30,54,65,128,381,692,857,818,1030,1298,2678,4501,4652,4033,2514,1475,1548,1843,1675,1127,410,86,45,19,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32042,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 06:30:00.000000 +11:00,24,33754,32115,true,true,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,4,9,0,4,7,8,14,26,45,66,109,414,693,795,857,885,1387,2614,4443,4793,4049,2701,1426,1590,1834,1552,1145,446,116,53,12,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32110,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 06:50:00.000000 +11:00,24,33754,32055,true,true,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,3,18,9,13,16,23,31,67,123,283,517,805,925,919,1373,2114,3734,5115,4227,3106,1593,1382,1931,1617,1366,522,148,46,9,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32051,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 07:10:00.000000 +11:00,24,33754,32085,true,true,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,1,10,3,8,16,10,18,41,56,93,242,463,747,954,854,1165,1942,3470,4681,4560,3364,2024,1363,1836,1725,1338,724,280,50,27,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,32078,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 07:05:00.000000 +11:00,24,33754,32052,true,true,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,9,5,11,16,13,35,50,53,153,463,767,922,805,988,1578,3095,4892,4981,3604,2024,1346,1649,1882,1396,916,247,105,24,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32049,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 07:00:00.000000 +11:00,24,33754,32058,true,true,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,14,5,4,4,15,38,58,75,108,218,551,834,890,876,1183,2103,3630,4957,4563,3152,1542,1242,1810,1997,1364,599,152,43,15,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32055,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 06:55:00.000000 +11:00,24,33754,32054,true,true,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,15,4,12,8,41,32,56,107,160,380,676,794,902,994,1363,2616,4260,4937,4035,2514,1427,1608,1884,1632,1086,353,86,44,13,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32051,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 23:55:00.000000 +11:00,24,33760,32073,true,true,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,8,3,4,5,7,5,12,25,37,65,77,275,616,805,788,868,994,2075,4468,4798,4686,2933,1154,1437,2035,1779,1390,592,67,31,14,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32069,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 23:50:00.000000 +11:00,24,33760,32095,true,true,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,4,5,1,4,5,3,2,11,22,29,32,55,204,596,807,764,787,904,1690,3766,4926,4780,3731,1401,1236,1985,1808,1458,841,168,29,21,6,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32091,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-08 23:45:00.000000 +11:00,24,33760,32084,true,true,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,7,2,3,7,3,20,16,23,51,101,254,599,836,762,836,1070,1825,4212,5107,4366,3326,1308,1248,2109,1815,1229,734,141,35,17,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32081,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 02:55:00.000000 +11:00,24,33760,32080,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,8,5,2,5,3,16,21,24,39,78,287,593,888,831,774,983,2170,4312,5037,4973,2836,1039,1341,2083,1691,1378,495,105,34,11,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32077,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 02:30:00.000000 +11:00,24,33760,32085,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,6,9,6,2,10,15,37,33,45,127,357,618,861,772,912,1197,2470,4549,4666,4704,2581,1248,1456,1849,1611,1295,440,135,46,15,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32082,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 02:10:00.000000 +11:00,24,33760,32113,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,6,16,1,4,3,24,27,33,76,143,379,630,882,884,935,1327,2827,4565,4721,4425,2406,1132,1614,1752,1437,1272,467,68,28,12,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32108,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 02:05:00.000000 +11:00,24,33760,32030,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,9,11,8,2,8,27,30,58,104,162,449,700,881,908,991,1606,3209,4721,4597,4116,1810,1261,1674,1737,1482,1089,292,34,31,6,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32025,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 02:00:00.000000 +11:00,24,33760,32089,true,true,0,0,0,0,0,0,0,0,0,1,0,1,1,1,6,5,1,0,3,5,3,7,5,26,38,47,90,202,495,830,850,905,969,1708,3539,4666,4899,3818,1458,1229,1863,1830,1484,800,220,39,22,13,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,32079,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 01:55:00.000000 +11:00,24,33760,32067,true,true,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,6,3,5,7,5,5,13,10,23,57,57,96,265,524,894,851,880,1079,2072,4025,4551,4838,3271,1255,1430,1834,1795,1370,612,140,49,18,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32062,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 01:50:00.000000 +11:00,24,33760,32044,true,true,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,9,11,4,9,13,9,14,38,60,86,211,480,899,853,905,1130,1868,3782,4275,4433,3906,1632,1326,1791,1724,1394,834,235,61,22,14,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32039,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 01:45:00.000000 +11:00,24,33760,32052,true,true,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,6,4,8,6,10,7,12,22,35,53,88,184,398,681,847,849,969,1520,2941,4415,4004,4462,2611,1264,1560,1753,1532,1147,465,132,37,12,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32049,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 01:40:00.000000 +11:00,24,33760,32073,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,0,3,19,9,3,8,9,27,52,47,95,247,466,683,860,871,1110,1710,3200,4397,3971,4009,2514,1318,1703,1710,1327,1143,387,91,51,13,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,32071,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 01:35:00.000000 +11:00,24,33760,31992,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,1,3,11,8,9,6,7,25,33,54,120,189,415,622,848,877,1095,1376,2631,4393,4085,4166,2899,1326,1564,1809,1455,1270,525,113,33,6,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31987,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 01:30:00.000000 +11:00,24,33760,32036,true,true,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,3,3,4,2,6,8,7,7,7,23,35,65,101,201,447,589,890,898,1135,1495,2512,4242,4164,4179,2817,1335,1590,1801,1667,1109,515,110,45,9,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32030,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 01:25:00.000000 +11:00,24,33760,32106,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,7,13,2,11,5,16,42,37,58,116,248,493,717,933,1003,1184,1614,2886,4316,4006,4106,2433,1295,1698,1820,1463,1074,381,80,30,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32103,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 01:20:00.000000 +11:00,24,33760,32110,true,true,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,1,6,7,12,10,14,22,36,40,74,137,285,553,794,922,1071,1303,1845,3248,4140,4116,3806,2097,1423,1772,1784,1219,1043,240,37,33,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32105,0,,,,,,,,,,,,,,,,,,,,,
44837d38-296b-4d13-a126-17760c19d8aa,2023-02-09 01:15:00.000000 +11:00,24,33760,32056,true,true,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,6,12,2,3,16,17,17,35,47,59,153,257,502,684,887,1016,1325,1770,2962,4067,3880,4061,2417,1486,1777,1656,1363,1113,324,78,35,14,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32052,0,,,,,,,,,,,,,,,,,,,,,
