meter_id,meter_consumption_reading_type_id,start_timestamptz_ts,active_consumption_kwh,active_generation_kwh,reactive_consumption_kvarh,reactive_generation_kvarh
587015,1,2023-04-12 02:30:00+10,0.3500,,,
587015,1,2023-04-12 03:00:00+10,0.0625,,,
587015,1,2023-04-12 03:30:00+10,0.0250,,,
587015,1,2023-04-12 04:00:00+10,0.0187,,,
587015,1,2023-04-12 04:30:00+10,0.0250,,,
587015,1,2023-04-12 05:00:00+10,0.0250,,,
587015,1,2023-04-12 05:30:00+10,0.1500,,,
587015,1,2023-04-12 06:00:00+10,0.0375,,,
587015,1,2023-04-12 06:30:00+10,0.5625,,,
587015,1,2023-04-12 07:00:00+10,0.0250,,,
587015,1,2023-04-12 07:30:00+10,0.0250,,,
587015,1,2023-04-12 08:00:00+10,0.0250,,,
587015,1,2023-04-12 08:30:00+10,0.0312,,,
587015,1,2023-04-12 09:00:00+10,0.0250,,,
587015,1,2023-04-12 09:30:00+10,0.0187,,,
587015,1,2023-04-12 10:00:00+10,0.0187,,,
587015,1,2023-04-12 10:30:00+10,0.0250,,,
587015,1,2023-04-12 11:00:00+10,0.0312,,,
587015,1,2023-04-12 11:30:00+10,0.4125,,,
587015,1,2023-04-12 12:00:00+10,0.0250,,,
587015,1,2023-04-12 12:30:00+10,0.0187,,,
587015,1,2023-04-12 13:00:00+10,0.0187,,,
587015,1,2023-04-12 13:30:00+10,0.0312,,,
587015,1,2023-04-12 14:00:00+10,0.0250,,,
587015,1,2023-04-12 14:30:00+10,0.0250,,,
587015,1,2023-04-12 15:00:00+10,0.0250,,,
587015,1,2023-04-12 15:30:00+10,0.0312,,,
587015,1,2023-04-12 16:00:00+10,0.8562,,,
587015,1,2023-04-12 16:30:00+10,1.8562,,,
587015,1,2023-04-12 17:00:00+10,0.3937,,,
587015,1,2023-04-12 17:30:00+10,0.0312,,,
587015,1,2023-04-12 18:00:00+10,0.0187,,,
587015,1,2023-04-12 18:30:00+10,0.0750,,,
587015,1,2023-04-12 19:00:00+10,0.0937,,,
587015,1,2023-04-12 19:30:00+10,0.0937,,,
587015,1,2023-04-12 20:00:00+10,0.0750,,,
587015,1,2023-04-12 20:30:00+10,1.1250,,,
587015,1,2023-04-12 21:00:00+10,1.8562,,,
587015,1,2023-04-12 21:30:00+10,0.3312,,,
587015,1,2023-04-12 22:00:00+10,0.0375,,,
587015,1,2023-04-12 22:30:00+10,0.0312,,,
587015,1,2023-04-12 23:00:00+10,0.0187,,,
587015,1,2023-04-12 23:30:00+10,0.0187,,,
587015,1,2023-04-13 00:00:00+10,0.0312,,,
217282,1,2023-04-12 00:00:00+10,0.0062,,,
217282,1,2023-04-12 00:30:00+10,0.0125,,,
217282,1,2023-04-12 01:00:00+10,0.0062,,,
217282,1,2023-04-12 01:30:00+10,0.0125,,,
217282,1,2023-04-12 02:00:00+10,0.0062,,,
217282,1,2023-04-12 02:30:00+10,0.0125,,,
217282,1,2023-04-12 03:00:00+10,0.0062,,,
217282,1,2023-04-12 03:30:00+10,0.0125,,,
217282,1,2023-04-12 04:00:00+10,0.0062,,,
217282,1,2023-04-12 04:30:00+10,0.0125,,,
217282,1,2023-04-12 05:00:00+10,0.0062,,,
217282,1,2023-04-12 05:30:00+10,0.0125,,,
217282,1,2023-04-12 06:00:00+10,0.0062,,,
217282,1,2023-04-12 06:30:00+10,0.0125,,,
217282,1,2023-04-12 07:00:00+10,0.0062,,,
217282,1,2023-04-12 07:30:00+10,0.0125,,,
217282,1,2023-04-12 08:00:00+10,0.0062,,,
217282,1,2023-04-12 08:30:00+10,0.0125,,,
217282,1,2023-04-12 09:00:00+10,0.0062,,,
217282,1,2023-04-12 09:30:00+10,0.0125,,,
217282,1,2023-04-12 10:00:00+10,0.0062,,,
217282,1,2023-04-12 10:30:00+10,0.0125,,,
217282,1,2023-04-12 11:00:00+10,0.0062,,,
217282,1,2023-04-12 11:30:00+10,0.0125,,,
217282,1,2023-04-12 12:00:00+10,0.0062,,,
217282,1,2023-04-12 12:30:00+10,0.0125,,,
217282,1,2023-04-12 13:00:00+10,0.0062,,,
217282,1,2023-04-12 13:30:00+10,0.0125,,,
217282,1,2023-04-12 14:00:00+10,0.0062,,,
217282,1,2023-04-12 14:30:00+10,0.0125,,,
217282,1,2023-04-12 15:00:00+10,0.0062,,,
217282,1,2023-04-12 15:30:00+10,0.0125,,,
217282,1,2023-04-12 16:00:00+10,0.0062,,,
217282,1,2023-04-12 16:30:00+10,0.0125,,,
217282,1,2023-04-12 17:00:00+10,0.0062,,,
217282,1,2023-04-12 17:30:00+10,0.0125,,,
217282,1,2023-04-12 18:00:00+10,0.0062,,,
217282,1,2023-04-12 18:30:00+10,0.0125,,,
217282,1,2023-04-12 19:00:00+10,0.0062,,,
217282,1,2023-04-12 19:30:00+10,0.0125,,,
217282,1,2023-04-12 20:00:00+10,0.0062,,,
217282,1,2023-04-12 20:30:00+10,0.0125,,,
217282,1,2023-04-12 21:00:00+10,0.0062,,,
217282,1,2023-04-12 21:30:00+10,0.0125,,,
217282,1,2023-04-12 22:00:00+10,0.0062,,,
217282,1,2023-04-12 22:30:00+10,0.0125,,,
217282,1,2023-04-12 23:00:00+10,0.0062,,,
217282,1,2023-04-12 23:30:00+10,0.0125,,,
217282,1,2023-04-13 00:00:00+10,0.0062,,,
718068,1,2023-04-12 00:00:00+10,0.0500,,,
718068,1,2023-04-12 00:30:00+10,0.0562,,,
718068,1,2023-04-12 01:00:00+10,0.9875,,,
718068,1,2023-04-12 01:30:00+10,0.0500,,,
718068,1,2023-04-12 02:00:00+10,0.0437,,,
718068,1,2023-04-12 02:30:00+10,0.0437,,,
718068,1,2023-04-12 03:00:00+10,0.0562,,,
718068,1,2023-04-12 03:30:00+10,0.0500,,,
718068,1,2023-04-12 04:00:00+10,0.0437,,,
718068,1,2023-04-12 04:30:00+10,0.0437,,,
718068,1,2023-04-12 05:00:00+10,0.0500,,,
718068,1,2023-04-12 05:30:00+10,0.0437,,,
718068,1,2023-04-12 06:00:00+10,0.0437,,,
718068,1,2023-04-12 06:30:00+10,0.0437,,,
718068,1,2023-04-12 07:00:00+10,0.0500,,,
718068,1,2023-04-12 07:30:00+10,0.3750,,,
718068,1,2023-04-12 08:00:00+10,0.3250,,,
718068,1,2023-04-12 08:30:00+10,0.1687,,,
718068,1,2023-04-12 09:00:00+10,0.0500,,,
718068,1,2023-04-12 09:30:00+10,0.9375,,,
718068,1,2023-04-12 10:00:00+10,0.0312,,,
718068,1,2023-04-12 10:30:00+10,0.0500,,,
718068,1,2023-04-12 11:00:00+10,0.0437,,,
718068,1,2023-04-12 11:30:00+10,0.0437,,,
718068,1,2023-04-12 12:00:00+10,0.0375,,,
718068,1,2023-04-12 12:30:00+10,0.0437,,,
718068,1,2023-04-12 13:00:00+10,0.0437,,,
718068,1,2023-04-12 13:30:00+10,0.0375,,,
718068,1,2023-04-12 14:00:00+10,0.0437,,,
718068,1,2023-04-12 14:30:00+10,0.0437,,,
718068,1,2023-04-12 15:00:00+10,0.0500,,,
718068,1,2023-04-12 15:30:00+10,0.0375,,,
718068,1,2023-04-12 16:00:00+10,0.0437,,,
718068,1,2023-04-12 16:30:00+10,0.0437,,,
718068,1,2023-04-12 17:00:00+10,0.0437,,,
718068,1,2023-04-12 17:30:00+10,0.0500,,,
718068,1,2023-04-12 18:00:00+10,0.0312,,,
718068,1,2023-04-12 18:30:00+10,0.0437,,,
718068,1,2023-04-12 19:00:00+10,0.0437,,,
718068,1,2023-04-12 19:30:00+10,0.0500,,,
718068,1,2023-04-12 20:00:00+10,0.0375,,,
718068,1,2023-04-12 20:30:00+10,0.0437,,,
718068,1,2023-04-12 21:00:00+10,0.0562,,,
718068,1,2023-04-12 21:30:00+10,0.4937,,,
718068,1,2023-04-12 22:00:00+10,0.2250,,,
718068,1,2023-04-12 22:30:00+10,0.4000,,,
718068,1,2023-04-12 23:00:00+10,1.9812,,,
718068,1,2023-04-12 23:30:00+10,1.9187,,,
718068,1,2023-04-13 00:00:00+10,0.6562,,,
713284,1,2023-04-12 00:00:00+10,0.0375,,,
713284,1,2023-04-12 00:30:00+10,0.0375,,,
713284,1,2023-04-12 01:00:00+10,0.0437,,,
713284,1,2023-04-12 01:30:00+10,0.0375,,,
713284,1,2023-04-12 02:00:00+10,0.0375,,,
713284,1,2023-04-12 02:30:00+10,0.0437,,,
713284,1,2023-04-12 03:00:00+10,0.0375,,,
713284,1,2023-04-12 03:30:00+10,0.0375,,,
713284,1,2023-04-12 04:00:00+10,0.0375,,,
713284,1,2023-04-12 04:30:00+10,0.0437,,,
713284,1,2023-04-12 05:00:00+10,0.0375,,,
713284,1,2023-04-12 05:30:00+10,0.0375,,,
713284,1,2023-04-12 06:00:00+10,0.0437,,,
713284,1,2023-04-12 06:30:00+10,0.0375,,,
713284,1,2023-04-12 07:00:00+10,0.0125,,,
713284,1,2023-04-12 07:30:00+10,0.0062,,,
713284,1,2023-04-12 08:00:00+10,0.0062,,,
713284,1,2023-04-12 08:30:00+10,0.0125,,,
713284,1,2023-04-12 09:00:00+10,0.0062,,,
713284,1,2023-04-12 09:30:00+10,0.0062,,,
713284,1,2023-04-12 10:00:00+10,0.3125,,,
713284,1,2023-04-12 10:30:00+10,0.4187,,,
713284,1,2023-04-12 11:00:00+10,0.0062,,,
713284,1,2023-04-12 11:30:00+10,0.0062,,,
713284,1,2023-04-12 12:00:00+10,0.0062,,,
713284,1,2023-04-12 12:30:00+10,0.0062,,,
713284,1,2023-04-12 13:00:00+10,0.0062,,,
713284,1,2023-04-12 13:30:00+10,0.0125,,,
713284,1,2023-04-12 14:00:00+10,0.0062,,,
713284,1,2023-04-12 14:30:00+10,0.0062,,,
713284,1,2023-04-12 15:00:00+10,0.0062,,,
713284,1,2023-04-12 15:30:00+10,0.0062,,,
713284,1,2023-04-12 16:00:00+10,0.0062,,,
713284,1,2023-04-12 16:30:00+10,0.0125,,,
713284,1,2023-04-12 17:00:00+10,0.0062,,,
713284,1,2023-04-12 17:30:00+10,0.0062,,,
713284,1,2023-04-12 18:00:00+10,0.0187,,,
713284,1,2023-04-12 18:30:00+10,0.0437,,,
713284,1,2023-04-12 19:00:00+10,0.0375,,,
713284,1,2023-04-12 19:30:00+10,0.0375,,,
713284,1,2023-04-12 20:00:00+10,0.0375,,,
713284,1,2023-04-12 20:30:00+10,0.0437,,,
713284,1,2023-04-12 21:00:00+10,0.0375,,,
713284,1,2023-04-12 21:30:00+10,0.0375,,,
713284,1,2023-04-12 22:00:00+10,0.0375,,,
713284,1,2023-04-12 22:30:00+10,0.0437,,,
713284,1,2023-04-12 23:00:00+10,0.7000,,,
713284,1,2023-04-12 23:30:00+10,0.0437,,,
713284,1,2023-04-13 00:00:00+10,0.0375,,,
259540,1,2023-04-12 00:00:00+10,0.2000,,,
259540,1,2023-04-12 00:30:00+10,0.2000,,,
259540,1,2023-04-12 01:00:00+10,0.1875,,,
259540,1,2023-04-12 01:30:00+10,0.1875,,,
259540,1,2023-04-12 02:00:00+10,0.1750,,,
259540,1,2023-04-12 02:30:00+10,0.1875,,,
259540,1,2023-04-12 03:00:00+10,0.1875,,,
259540,1,2023-04-12 03:30:00+10,0.2000,,,
259540,1,2023-04-12 04:00:00+10,0.1875,,,
259540,1,2023-04-12 04:30:00+10,0.1875,,,
259540,1,2023-04-12 05:00:00+10,0.2250,,,
259540,1,2023-04-12 05:30:00+10,0.5125,,,
259540,1,2023-04-12 06:00:00+10,0.7750,,,
259540,1,2023-04-12 06:30:00+10,0.4875,,,
259540,1,2023-04-12 07:00:00+10,1.4750,,,
259540,1,2023-04-12 07:30:00+10,1.9750,,,
259540,1,2023-04-12 08:00:00+10,1.7625,,,
259540,1,2023-04-12 08:30:00+10,2.2375,,,
259540,1,2023-04-12 09:00:00+10,1.7375,,,
259540,1,2023-04-12 09:30:00+10,1.1875,,,
259540,1,2023-04-12 10:00:00+10,0.2000,,,
259540,1,2023-04-12 10:30:00+10,0.3625,,,
259540,1,2023-04-12 11:00:00+10,0.5500,,,
259540,1,2023-04-12 11:30:00+10,0.5500,,,
259540,1,2023-04-12 12:00:00+10,0.3000,,,
259540,1,2023-04-12 12:30:00+10,0.1625,,,
259540,1,2023-04-12 13:00:00+10,0.3000,,,
259540,1,2023-04-12 13:30:00+10,0.1625,,,
259540,1,2023-04-12 14:00:00+10,0.1625,,,
259540,1,2023-04-12 14:30:00+10,0.9250,,,
259540,1,2023-04-12 15:00:00+10,0.8875,,,
259540,1,2023-04-12 15:30:00+10,0.9375,,,
259540,1,2023-04-12 16:00:00+10,0.9625,,,
259540,1,2023-04-12 16:30:00+10,1.0500,,,
259540,1,2023-04-12 17:00:00+10,1.1500,,,
259540,1,2023-04-12 17:30:00+10,0.4500,,,
259540,1,2023-04-12 18:00:00+10,0.4375,,,
259540,1,2023-04-12 18:30:00+10,0.6125,,,
259540,1,2023-04-12 19:00:00+10,0.4750,,,
259540,1,2023-04-12 19:30:00+10,0.4625,,,
259540,1,2023-04-12 20:00:00+10,0.3375,,,
259540,1,2023-04-12 20:30:00+10,0.3250,,,
259540,1,2023-04-12 21:00:00+10,1.0250,,,
259540,1,2023-04-12 21:30:00+10,0.6125,,,
259540,1,2023-04-12 22:00:00+10,0.9750,,,
259540,1,2023-04-12 22:30:00+10,0.5250,,,
259540,1,2023-04-12 23:00:00+10,0.3375,,,
259540,1,2023-04-12 23:30:00+10,0.2000,,,
259540,1,2023-04-13 00:00:00+10,0.2000,,,
788367,8,2023-04-12 00:00:00+10,0.0374,,,
788367,8,2023-04-12 00:05:00+10,0.0187,,,
788367,8,2023-04-12 00:10:00+10,0.0229,,,
788367,8,2023-04-12 00:15:00+10,0.0270,,,
788367,8,2023-04-12 00:20:00+10,0.0333,,,
788367,8,2023-04-12 00:25:00+10,0.0354,,,
788367,8,2023-04-12 00:30:00+10,0.0333,,,
788367,8,2023-04-12 00:35:00+10,0.0312,,,
788367,8,2023-04-12 00:40:00+10,0.0270,,,
788367,8,2023-04-12 00:45:00+10,0.0270,,,
788367,8,2023-04-12 00:50:00+10,0.0270,,,
788367,8,2023-04-12 00:55:00+10,0.0270,,,
788367,8,2023-04-12 01:00:00+10,0.0270,,,
788367,8,2023-04-12 01:05:00+10,0.0270,,,
788367,8,2023-04-12 01:10:00+10,0.0291,,,
788367,8,2023-04-12 01:15:00+10,0.0312,,,
788367,8,2023-04-12 01:20:00+10,0.0333,,,
788367,8,2023-04-12 01:25:00+10,0.0229,,,
788367,8,2023-04-12 01:30:00+10,0.0208,,,
788367,8,2023-04-12 01:35:00+10,0.0187,,,
788367,8,2023-04-12 01:40:00+10,0.0166,,,
788367,8,2023-04-12 01:45:00+10,0.0208,,,
788367,8,2023-04-12 01:50:00+10,0.0270,,,
788367,8,2023-04-12 01:55:00+10,0.0270,,,
788367,8,2023-04-12 02:00:00+10,0.0270,,,
788367,8,2023-04-12 02:05:00+10,0.0312,,,
788367,8,2023-04-12 02:10:00+10,0.0333,,,
788367,8,2023-04-12 02:15:00+10,0.0249,,,
788367,8,2023-04-12 02:20:00+10,0.0187,,,
788367,8,2023-04-12 02:25:00+10,0.0187,,,
788367,8,2023-04-12 02:30:00+10,0.0166,,,
788367,8,2023-04-12 02:35:00+10,0.0187,,,
788367,8,2023-04-12 02:40:00+10,0.0187,,,
788367,8,2023-04-12 02:45:00+10,0.0270,,,
788367,8,2023-04-12 02:50:00+10,0.0249,,,
788367,8,2023-04-12 02:55:00+10,0.0291,,,
788367,8,2023-04-12 03:00:00+10,0.0312,,,
788367,8,2023-04-12 03:05:00+10,0.0249,,,
788367,8,2023-04-12 03:10:00+10,0.0229,,,
788367,8,2023-04-12 03:15:00+10,0.0208,,,
788367,8,2023-04-12 03:20:00+10,0.0645,,,
788367,8,2023-04-12 03:25:00+10,0.0833,,,
788367,8,2023-04-12 03:30:00+10,0.0854,,,
788367,8,2023-04-12 03:35:00+10,0.0895,,,
788367,8,2023-04-12 03:40:00+10,0.0270,,,
788367,8,2023-04-12 03:45:00+10,0.0333,,,
788367,8,2023-04-12 03:50:00+10,0.0916,,,
788367,8,2023-04-12 03:55:00+10,0.0541,,,
788367,8,2023-04-12 04:00:00+10,0.0229,,,
788367,8,2023-04-12 04:05:00+10,0.0229,,,
788367,8,2023-04-12 04:10:00+10,0.0729,,,
788367,8,2023-04-12 04:15:00+10,0.0499,,,
788367,8,2023-04-12 04:20:00+10,0.0229,,,
788367,8,2023-04-12 04:25:00+10,0.0270,,,
788367,8,2023-04-12 04:30:00+10,0.0270,,,
788367,8,2023-04-12 04:35:00+10,0.0854,,,
788367,8,2023-04-12 04:40:00+10,0.0458,,,
788367,8,2023-04-12 04:45:00+10,0.0229,,,
788367,8,2023-04-12 04:50:00+10,0.0229,,,
788367,8,2023-04-12 04:55:00+10,0.0229,,,
788367,8,2023-04-12 05:00:00+10,0.0249,,,
788367,8,2023-04-12 05:05:00+10,0.0833,,,
788367,8,2023-04-12 05:10:00+10,0.0437,,,
788367,8,2023-04-12 05:15:00+10,0.0270,,,
788367,8,2023-04-12 05:20:00+10,0.0249,,,
788367,8,2023-04-12 05:25:00+10,0.0208,,,
788367,8,2023-04-12 05:30:00+10,0.0166,,,
788367,8,2023-04-12 05:35:00+10,0.0270,,,
788367,8,2023-04-12 05:40:00+10,0.0895,,,
788367,8,2023-04-12 05:45:00+10,0.0354,,,
788367,8,2023-04-12 05:50:00+10,0.0229,,,
788367,8,2023-04-12 05:55:00+10,0.0208,,,
788367,8,2023-04-12 06:00:00+10,0.0270,,,
788367,8,2023-04-12 06:05:00+10,0.0249,,,
788367,8,2023-04-12 06:10:00+10,0.0374,,,
788367,8,2023-04-12 06:15:00+10,0.0833,,,
788367,8,2023-04-12 06:20:00+10,0.0291,,,
788367,8,2023-04-12 06:25:00+10,0.0166,,,
788367,8,2023-04-12 06:30:00+10,0.0249,,,
788367,8,2023-04-12 06:35:00+10,0.0229,,,
788367,8,2023-04-12 06:40:00+10,0.0249,,,
788367,8,2023-04-12 06:45:00+10,0.0270,,,
788367,8,2023-04-12 06:50:00+10,0.0520,,,
788367,8,2023-04-12 06:55:00+10,0.0895,,,
788367,8,2023-04-12 07:00:00+10,0.0208,,,
788367,8,2023-04-12 07:05:00+10,0.0187,,,
788367,8,2023-04-12 07:10:00+10,0.0166,,,
788367,8,2023-04-12 07:15:00+10,0.0187,,,
788367,8,2023-04-12 07:20:00+10,0.0187,,,
788367,8,2023-04-12 07:25:00+10,0.0249,,,
788367,8,2023-04-12 07:30:00+10,0.0520,,,
788367,8,2023-04-12 07:35:00+10,0.0937,,,
788367,8,2023-04-12 07:40:00+10,0.0291,,,
788367,8,2023-04-12 07:45:00+10,0.0249,,,
788367,8,2023-04-12 07:50:00+10,0.0187,,,
788367,8,2023-04-12 07:55:00+10,0.0187,,,
788367,8,2023-04-12 08:00:00+10,0.0166,,,
788367,8,2023-04-12 08:05:00+10,0.0187,,,
788367,8,2023-04-12 08:10:00+10,0.0166,,,
788367,8,2023-04-12 08:15:00+10,0.0645,,,
788367,8,2023-04-12 08:20:00+10,0.0812,,,
788367,8,2023-04-12 08:25:00+10,0.0333,,,
788367,8,2023-04-12 08:30:00+10,0.0458,,,
788367,8,2023-04-12 08:35:00+10,0.2145,,,
788367,8,2023-04-12 08:40:00+10,0.1687,,,
788367,8,2023-04-12 08:45:00+10,0.1499,,,
788367,8,2023-04-12 08:50:00+10,0.0687,,,
788367,8,2023-04-12 08:55:00+10,0.0229,,,
788367,8,2023-04-12 09:00:00+10,0.0208,,,
788367,8,2023-04-12 09:05:00+10,0.0229,,,
788367,8,2023-04-12 09:10:00+10,0.0249,,,
788367,8,2023-04-12 09:15:00+10,0.0229,,,
788367,8,2023-04-12 09:20:00+10,0.0312,,,
788367,8,2023-04-12 09:25:00+10,0.0249,,,
788367,8,2023-04-12 09:30:00+10,0.0229,,,
788367,8,2023-04-12 09:35:00+10,0.0208,,,
788367,8,2023-04-12 09:40:00+10,0.0145,,,
788367,8,2023-04-12 09:45:00+10,0.0145,,,
788367,8,2023-04-12 09:50:00+10,0.0166,,,
788367,8,2023-04-12 09:55:00+10,0.0145,,,
788367,8,2023-04-12 10:00:00+10,0.0187,,,
788367,8,2023-04-12 10:05:00+10,0.0249,,,
788367,8,2023-04-12 10:10:00+10,0.0312,,,
788367,8,2023-04-12 10:15:00+10,0.0291,,,
788367,8,2023-04-12 10:20:00+10,0.0229,,,
788367,8,2023-04-12 10:25:00+10,0.0145,,,
788367,8,2023-04-12 10:30:00+10,0.0166,,,
788367,8,2023-04-12 10:35:00+10,0.0145,,,
788367,8,2023-04-12 10:40:00+10,0.0145,,,
788367,8,2023-04-12 10:45:00+10,0.0166,,,
788367,8,2023-04-12 10:50:00+10,0.0166,,,
788367,8,2023-04-12 10:55:00+10,0.0291,,,
788367,8,2023-04-12 11:00:00+10,0.0291,,,
788367,8,2023-04-12 11:05:00+10,0.0312,,,
788367,8,2023-04-12 11:10:00+10,0.0187,,,
788367,8,2023-04-12 11:15:00+10,0.0166,,,
788367,8,2023-04-12 11:20:00+10,0.0145,,,
788367,8,2023-04-12 11:25:00+10,0.0145,,,
788367,8,2023-04-12 11:30:00+10,0.0166,,,
788367,8,2023-04-12 11:35:00+10,0.0145,,,
788367,8,2023-04-12 11:40:00+10,0.0229,,,
788367,8,2023-04-12 11:45:00+10,0.0249,,,
788367,8,2023-04-12 11:50:00+10,0.0312,,,
788367,8,2023-04-12 11:55:00+10,0.0249,,,
788367,8,2023-04-12 12:00:00+10,0.0229,,,
788367,8,2023-04-12 12:05:00+10,0.0145,,,
788367,8,2023-04-12 12:10:00+10,0.0145,,,
788367,8,2023-04-12 12:15:00+10,0.0166,,,
788367,8,2023-04-12 12:20:00+10,0.0145,,,
788367,8,2023-04-12 12:25:00+10,0.0187,,,
788367,8,2023-04-12 12:30:00+10,0.0229,,,
788367,8,2023-04-12 12:35:00+10,0.0249,,,
788367,8,2023-04-12 12:40:00+10,0.0270,,,
788367,8,2023-04-12 12:45:00+10,0.0208,,,
788367,8,2023-04-12 12:50:00+10,0.0229,,,
788367,8,2023-04-12 12:55:00+10,0.0187,,,
788367,8,2023-04-12 13:00:00+10,0.0145,,,
788367,8,2023-04-12 13:05:00+10,0.0145,,,
788367,8,2023-04-12 13:10:00+10,0.0187,,,
788367,8,2023-04-12 13:15:00+10,0.0229,,,
788367,8,2023-04-12 13:20:00+10,0.0229,,,
788367,8,2023-04-12 13:25:00+10,0.0229,,,
788367,8,2023-04-12 13:30:00+10,0.0208,,,
788367,8,2023-04-12 13:35:00+10,0.0229,,,
788367,8,2023-04-12 13:40:00+10,0.0208,,,
788367,8,2023-04-12 13:45:00+10,0.0208,,,
788367,8,2023-04-12 13:50:00+10,0.0145,,,
788367,8,2023-04-12 13:55:00+10,0.0166,,,
788367,8,2023-04-12 14:00:00+10,0.0229,,,
788367,8,2023-04-12 14:05:00+10,0.0229,,,
788367,8,2023-04-12 14:10:00+10,0.0229,,,
788367,8,2023-04-12 14:15:00+10,0.0208,,,
788367,8,2023-04-12 14:20:00+10,0.0166,,,
788367,8,2023-04-12 14:25:00+10,0.0208,,,
788367,8,2023-04-12 14:30:00+10,0.0229,,,
788367,8,2023-04-12 14:35:00+10,0.0229,,,
788367,8,2023-04-12 14:40:00+10,0.0249,,,
788367,8,2023-04-12 14:45:00+10,0.0458,,,
788367,8,2023-04-12 14:50:00+10,0.2124,,,
788367,8,2023-04-12 14:55:00+10,0.2104,,,
788367,8,2023-04-12 15:00:00+10,0.0437,,,
788367,8,2023-04-12 15:05:00+10,0.0312,,,
788367,8,2023-04-12 15:10:00+10,0.0249,,,
788367,8,2023-04-12 15:15:00+10,0.0354,,,
788367,8,2023-04-12 15:20:00+10,0.0333,,,
788367,8,2023-04-12 15:25:00+10,0.0458,,,
788367,8,2023-04-12 15:30:00+10,0.0416,,,
788367,8,2023-04-12 15:35:00+10,0.0291,,,
788367,8,2023-04-12 15:40:00+10,0.1541,,,
788367,8,2023-04-12 15:45:00+10,0.0874,,,
788367,8,2023-04-12 15:50:00+10,0.0229,,,
788367,8,2023-04-12 15:55:00+10,0.0208,,,
788367,8,2023-04-12 16:00:00+10,0.0208,,,
788367,8,2023-04-12 16:05:00+10,0.0208,,,
788367,8,2023-04-12 16:10:00+10,0.0270,,,
788367,8,2023-04-12 16:15:00+10,0.0249,,,
788367,8,2023-04-12 16:20:00+10,0.0354,,,
788367,8,2023-04-12 16:25:00+10,0.0354,,,
788367,8,2023-04-12 16:30:00+10,0.0749,,,
788367,8,2023-04-12 16:35:00+10,0.0791,,,
788367,8,2023-04-12 16:40:00+10,0.0833,,,
788367,8,2023-04-12 16:45:00+10,0.0687,,,
788367,8,2023-04-12 16:50:00+10,0.0645,,,
788367,8,2023-04-12 16:55:00+10,0.0854,,,
788367,8,2023-04-12 17:00:00+10,0.0958,,,
788367,8,2023-04-12 17:05:00+10,0.0979,,,
788367,8,2023-04-12 17:10:00+10,0.1083,,,
788367,8,2023-04-12 17:15:00+10,0.1145,,,
788367,8,2023-04-12 17:20:00+10,0.0770,,,
788367,8,2023-04-12 17:25:00+10,0.0833,,,
788367,8,2023-04-12 17:30:00+10,0.0499,,,
788367,8,2023-04-12 17:35:00+10,0.0479,,,
788367,8,2023-04-12 17:40:00+10,0.0458,,,
788367,8,2023-04-12 17:45:00+10,0.0479,,,
788367,8,2023-04-12 17:50:00+10,0.0437,,,
788367,8,2023-04-12 17:55:00+10,0.0395,,,
788367,8,2023-04-12 18:00:00+10,0.0458,,,
788367,8,2023-04-12 18:05:00+10,0.0458,,,
788367,8,2023-04-12 18:10:00+10,0.0374,,,
788367,8,2023-04-12 18:15:00+10,0.0395,,,
788367,8,2023-04-12 18:20:00+10,0.0374,,,
788367,8,2023-04-12 18:25:00+10,0.0374,,,
788367,8,2023-04-12 18:30:00+10,0.0437,,,
788367,8,2023-04-12 18:35:00+10,0.0458,,,
788367,8,2023-04-12 18:40:00+10,0.0520,,,
788367,8,2023-04-12 18:45:00+10,0.1624,,,
788367,8,2023-04-12 18:50:00+10,0.1541,,,
788367,8,2023-04-12 18:55:00+10,0.1437,,,
788367,8,2023-04-12 19:00:00+10,0.2124,,,
788367,8,2023-04-12 19:05:00+10,0.2916,,,
788367,8,2023-04-12 19:10:00+10,0.2395,,,
788367,8,2023-04-12 19:15:00+10,0.0583,,,
788367,8,2023-04-12 19:20:00+10,0.0374,,,
788367,8,2023-04-12 19:25:00+10,0.0395,,,
788367,8,2023-04-12 19:30:00+10,0.0395,,,
788367,8,2023-04-12 19:35:00+10,0.0374,,,
788367,8,2023-04-12 19:40:00+10,0.0354,,,
788367,8,2023-04-12 19:45:00+10,0.0291,,,
788367,8,2023-04-12 19:50:00+10,0.0291,,,
788367,8,2023-04-12 19:55:00+10,0.0291,,,
788367,8,2023-04-12 20:00:00+10,0.0270,,,
788367,8,2023-04-12 20:05:00+10,0.0270,,,
788367,8,2023-04-12 20:10:00+10,0.0416,,,
788367,8,2023-04-12 20:15:00+10,0.0416,,,
788367,8,2023-04-12 20:20:00+10,0.0395,,,
788367,8,2023-04-12 20:25:00+10,0.0374,,,
788367,8,2023-04-12 20:30:00+10,0.0312,,,
788367,8,2023-04-12 20:35:00+10,0.0270,,,
788367,8,2023-04-12 20:40:00+10,0.0249,,,
788367,8,2023-04-12 20:45:00+10,0.0249,,,
788367,8,2023-04-12 20:50:00+10,0.0249,,,
788367,8,2023-04-12 20:55:00+10,0.0270,,,
788367,8,2023-04-12 21:00:00+10,0.0395,,,
788367,8,2023-04-12 21:05:00+10,0.0395,,,
788367,8,2023-04-12 21:10:00+10,0.0395,,,
788367,8,2023-04-12 21:15:00+10,0.0374,,,
788367,8,2023-04-12 21:20:00+10,0.0437,,,
